Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
35,Dell Curry,SG,32,CHH,3.0,50.0,9.8,.382,.235,.176,2.4,0.0,1.3,15.2,4.4,0.0,5.2,18.0,,0.0,0.0,0.0,-0.015,,-1.8,-0.9,-2.7,0.0,1997
36,Michael Curry,SG,28,DET,2.0,7.0,4.9,.410,.000,.500,0.0,20.5,9.3,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,0.0,-0.041,,-5.3,-0.8,-6.2,0.0,1997
37,Terry Dehere,PG,25,LAC,2.0,5.0,-15.3,.000,1.000,.000,22.3,0.0,12.5,0.0,0.0,0.0,50.0,19.3,,0.0,0.0,-0.1,-0.504,,-14.2,-9.9,-24.1,0.0,1997
38,Bison Dele,C,27,CHI,19.0,336.0,13.8,.493,.000,.298,10.4,14.5,12.3,5.7,3.2,2.2,10.6,18.3,,0.2,0.7,0.9,0.132,,-2.5,1.8,-0.7,0.1,1997
39,Tony Delk,PG,23,CHH,3.0,85.0,12.8,.500,.419,.000,7.0,8.7,7.8,11.7,1.3,0.0,6.1,18.1,,0.1,-0.1,0.1,0.039,,2.0,-1.8,0.2,0.0,1997
40,Vlade Divac*,C,28,CHH,3.0,116.0,21.4,.513,.065,.326,13.3,16.6,14.8,15.0,1.4,4.5,10.2,23.6,,0.3,0.0,0.2,0.1,,3.1,-0.6,2.6,0.1,1997
41,Clyde Drexler*,SG,34,HOU,16.0,623.0,17.8,.548,.423,.224,4.9,11.7,8.4,22.0,2.3,0.8,12.0,22.3,,1.2,0.3,1.6,0.122,,3.1,1.0,4.1,1.0,1997
42,Chris Dudley,C,31,POR,4.0,69.0,14.7,.440,.000,.545,17.5,34.3,25.5,7.1,1.6,6.1,0.0,9.4,,0.1,0.1,0.2,0.159,,-1.2,2.9,1.7,0.1,1997
43,Joe Dumars*,SG,33,DET,5.0,214.0,10.6,.494,.377,.328,1.1,4.7,2.7,8.2,1.4,0.0,7.9,18.3,,0.1,0.1,0.2,0.046,,0.0,-0.9,-0.9,0.1,1997
44,Howard Eisley,PG,24,UTA,20.0,217.0,19.4,.634,.250,.368,2.3,7.6,5.0,35.3,0.8,0.0,16.1,23.1,,0.7,0.1,0.8,0.178,,3.7,0.4,4.1,0.3,1997
45,Mario Elie,SF,33,HOU,16.0,598.0,12.8,.642,.517,.534,3.9,7.0,5.5,15.9,1.3,0.5,17.3,13.4,,1.3,0.0,1.3,0.105,,0.6,0.3,0.9,0.4,1997
46,Brian Evans,SF,23,ORL,2.0,7.0,33.1,1.000,.000,.000,0.0,0.0,0.0,59.8,8.1,0.0,0.0,7.1,,0.0,0.0,0.1,0.422,,12.2,12.1,24.2,0.0,1997
47,Patrick Ewing*,C,34,NYK,9.0,357.0,21.0,.547,.006,.251,9.2,22.9,16.2,10.2,0.5,5.5,12.7,28.9,,0.3,0.7,1.0,0.128,,1.9,1.0,2.9,0.4,1997
48,Derek Fisher,PG,22,LAL,6.0,34.0,-2.1,.325,.455,.273,0.0,10.8,5.4,30.7,1.6,0.0,32.8,25.9,,-0.2,0.0,-0.2,-0.269,,-10.5,-2.9,-13.4,-0.1,1997
49,Greg Foster,C,28,UTA,20.0,309.0,8.4,.493,.111,.417,6.0,15.7,11.0,5.9,0.7,2.0,11.4,14.8,,0.2,0.3,0.4,0.069,,-3.6,0.6,-3.0,-0.1,1997
50,Kevin Garnett*,SF,20,MIN,3.0,125.0,19.3,.497,.020,.059,11.4,15.1,13.0,13.7,1.7,2.3,7.1,20.4,,0.2,-0.1,0.1,0.047,,2.5,-1.4,1.2,0.1,1997
51,Dean Garrett,C,30,MIN,3.0,118.0,18.8,.569,.000,.345,16.3,18.2,17.2,4.8,0.9,2.4,2.9,13.2,,0.4,-0.1,0.3,0.116,,1.4,-2.7,-1.3,0.0,1997
52,Matt Geiger,C,27,CHH,3.0,31.0,16.0,.773,.000,.667,15.4,19.2,17.0,9.3,3.6,2.8,34.0,8.9,,0.1,0.0,0.1,0.113,,1.0,2.2,3.2,0.0,1997
53,Greg Graham,SG,26,SEA,6.0,43.0,8.8,.381,.286,.286,0.0,13.7,6.7,21.2,2.4,0.0,6.0,17.5,,0.0,0.0,0.0,0.033,,-4.6,1.3,-3.3,0.0,1997
54,Harvey Grant,PF,31,WSB,3.0,29.0,-2.3,.000,.333,.000,0.0,16.6,8.8,0.0,0.0,5.0,0.0,4.8,,-0.1,0.0,-0.1,-0.096,,-7.1,1.4,-5.7,0.0,1997
55,Tom Gugliotta,PF,27,MIN,3.0,121.0,15.7,.488,.077,.192,1.7,15.6,7.6,16.7,3.1,1.6,9.6,23.4,,0.0,-0.1,0.0,-0.006,,-0.2,0.3,0.0,0.1,1997
56,Darrin Hancock,SF,25,ATL,6.0,33.0,3.7,.316,.200,.600,7.9,10.4,9.2,5.2,1.7,2.4,13.7,10.8,,-0.1,0.0,0.0,-0.034,,-4.7,2.1,-2.6,0.0,1997
57,Anfernee Hardaway,PG,25,ORL,5.0,220.0,29.9,.575,.270,.486,3.6,12.1,7.8,20.1,3.1,3.0,6.3,32.5,,0.8,0.3,1.1,0.24,,8.9,3.0,11.9,0.8,1997
58,Tim Hardaway*,PG,30,MIA,17.0,701.0,15.9,.488,.467,.307,2.2,9.1,5.7,36.3,2.1,0.1,14.0,25.9,,0.4,1.2,1.7,0.113,,3.5,0.7,4.1,1.1,1997
59,Ron Harper,PG,33,CHI,19.0,515.0,15.7,.517,.488,.224,4.4,14.4,9.2,17.7,2.6,2.5,7.4,13.4,,1.0,1.0,2.0,0.183,,2.0,3.8,5.8,1.0,1997
60,Othella Harrington,PF,23,HOU,7.0,15.0,18.5,.703,.000,5.000,8.2,22.7,15.7,0.0,0.0,0.0,23.8,25.8,,0.0,0.0,0.0,0.15,,-0.6,-0.7,-1.3,0.0,1997
61,Hersey Hawkins,SG,30,SEA,12.0,483.0,16.3,.621,.447,.265,4.0,9.0,6.4,11.3,3.3,0.7,12.5,15.6,,1.0,0.4,1.5,0.147,,2.3,1.9,4.3,0.8,1997
62,Shane Heal,PG,26,MIN,2.0,3.0,105.2,1.500,1.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.2,,0.0,0.0,0.0,0.518,,139.5,29.9,169.4,0.1,1997
63,Alan Henderson,PF,24,ATL,10.0,136.0,16.3,.638,.000,.765,10.5,18.5,14.8,0.0,0.4,1.8,13.3,18.8,,0.4,0.1,0.5,0.17,,-0.5,1.6,1.1,0.1,1997
64,Grant Hill*,SF,24,DET,5.0,203.0,21.4,.491,.000,.379,7.6,14.9,10.9,29.3,1.1,2.5,13.7,35.3,,0.0,0.2,0.2,0.059,,5.3,0.1,5.3,0.4,1997
65,Jeff Hornacek,SG,33,UTA,20.0,704.0,16.4,.572,.255,.505,3.9,11.2,7.6,18.2,1.7,0.5,12.4,19.7,,1.5,0.6,2.1,0.142,,2.0,0.7,2.7,0.9,1997
66,Robert Horry,SF,26,LAL,9.0,279.0,11.6,.653,.737,.474,5.4,15.8,10.6,7.7,2.0,2.1,19.3,9.8,,0.3,0.3,0.7,0.116,,0.9,2.0,2.8,0.3,1997
67,Allan Houston,SG,25,NYK,9.0,360.0,14.1,.583,.391,.263,1.0,6.6,3.9,10.5,0.9,0.7,13.9,23.2,,0.3,0.4,0.7,0.094,,2.3,-0.4,1.8,0.4,1997
68,Juwan Howard,SF,23,WSB,3.0,129.0,17.3,.550,.000,.419,10.5,7.4,8.9,7.0,0.8,1.1,5.6,19.5,,0.4,0.0,0.3,0.126,,3.2,-1.1,2.1,0.1,1997
69,Stephen Howard,SF,26,UTA,5.0,13.0,23.8,.580,.000,.667,0.0,9.1,4.7,0.0,4.3,0.0,0.0,28.5,,0.0,0.0,0.1,0.243,,4.0,2.9,6.8,0.0,1997
70,Lindsey Hunter,PG,26,DET,5.0,201.0,15.4,.543,.439,.106,2.4,10.0,5.8,5.6,1.7,0.5,1.4,18.0,,0.3,0.2,0.5,0.127,,2.8,1.3,4.2,0.3,1997
71,Jaren Jackson,SG,29,WSB,3.0,11.0,-17.3,.000,,,12.3,10.9,11.6,12.8,0.0,0.0,69.4,12.2,,-0.1,0.0,-0.1,-0.33,,-21.8,-0.8,-22.6,-0.1,1997
72,Henry James,PF,31,ATL,8.0,45.0,-6.8,.308,.462,.000,2.9,0.0,1.4,7.7,1.3,0.0,23.5,18.4,,-0.2,0.0,-0.2,-0.19,,-11.6,-0.9,-12.5,-0.1,1997
73,Eddie Johnson,SF,37,HOU,16.0,284.0,14.6,.521,.402,.205,6.5,8.4,7.5,6.3,1.0,0.0,5.2,21.8,,0.5,0.0,0.5,0.086,,1.3,-2.4,-1.1,0.1,1997
74,Kevin Johnson,PG,30,PHO,5.0,208.0,10.4,.410,.250,.375,4.4,7.4,6.0,25.0,3.2,0.0,14.9,25.6,,-0.3,0.0,-0.4,-0.081,,-1.8,-1.6,-3.3,-0.1,1997
75,Larry Johnson,SF,27,NYK,9.0,295.0,17.0,.662,.221,.494,4.7,10.0,7.4,13.7,1.3,0.3,13.8,17.9,,0.8,0.4,1.2,0.19,,2.3,1.8,4.1,0.5,1997
76,Charles Jones,PF,39,HOU,1.0,2.0,17.8,,,,0.0,0.0,0.0,68.4,0.0,0.0,,0.0,,0.0,0.0,0.0,0.205,,12.0,14.1,26.1,0.0,1997
77,Eddie Jones,SG,25,LAL,9.0,283.0,14.9,.578,.333,.486,3.5,9.9,6.8,18.7,1.8,1.2,12.9,17.1,,0.5,0.2,0.7,0.124,,1.8,1.4,3.3,0.4,1997
78,Michael Jordan*,SG,33,CHI,19.0,804.0,27.1,.524,.135,.297,5.9,16.4,10.9,25.7,2.1,1.9,8.0,35.5,,2.5,1.5,3.9,0.235,,8.1,1.7,9.9,2.4,1997
79,Adam Keefe,C,26,UTA,8.0,59.0,9.0,.463,.000,1.000,6.3,26.0,16.4,5.1,1.9,1.5,18.8,8.6,,0.0,0.1,0.1,0.075,,-1.7,2.1,0.4,0.0,1997
80,Shawn Kemp,PF,27,SEA,12.0,442.0,23.0,.585,.057,.600,13.2,25.5,19.2,14.5,1.7,3.3,17.5,27.2,,1.0,0.6,1.7,0.181,,2.2,1.1,3.3,0.6,1997
81,Steve Kerr,PG,31,CHI,19.0,341.0,11.8,.571,.545,.182,1.3,5.0,3.1,9.4,2.8,0.5,8.8,12.5,,0.5,0.5,1.0,0.144,,0.0,2.0,2.0,0.3,1997
82,Jerome Kersey,SF,34,LAL,9.0,210.0,14.5,.565,.029,.543,8.3,19.8,14.1,11.4,2.4,2.4,6.5,10.6,,0.5,0.3,0.8,0.176,,0.3,4.1,4.4,0.3,1997
83,Jason Kidd*,PG,23,PHO,5.0,207.0,15.2,.489,.415,.358,2.2,13.9,8.2,39.4,2.7,0.8,17.5,15.9,,0.2,0.0,0.2,0.048,,1.4,0.9,2.4,0.2,1997
84,Travis Knight,C,22,LAL,9.0,93.0,12.1,.808,.000,.400,4.0,19.7,11.9,5.6,1.8,2.7,14.5,7.1,,0.2,0.1,0.3,0.156,,-1.0,3.7,2.7,0.1,1997
85,Toni KukoÄ*,SF,28,CHI,19.0,423.0,14.6,.498,.424,.464,3.5,11.8,7.5,20.7,1.7,0.9,10.1,18.5,,0.7,0.6,1.3,0.146,,2.6,0.9,3.4,0.6,1997
86,Christian Laettner,PF,27,ATL,10.0,403.0,14.6,.495,.137,.366,6.1,15.1,10.9,13.2,1.4,1.6,14.9,25.3,,0.1,0.4,0.5,0.054,,0.2,0.9,1.1,0.3,1997
87,Priest Lauderdale,C,23,ATL,3.0,7.0,-37.3,.000,.000,.000,18.6,16.4,17.4,0.0,0.0,0.0,50.0,41.8,,-0.2,0.0,-0.2,-1.07,,-37.3,-11.9,-49.3,-0.1,1997
88,Tim Legler,SG,30,WSB,3.0,19.0,0.0,.174,.500,1.000,0.0,6.3,3.4,14.9,0.0,0.0,0.0,7.1,,0.0,0.0,0.0,-0.079,,-3.5,0.3,-3.3,0.0,1997
89,Voshon Lenard,SG,23,MIA,17.0,548.0,11.1,.566,.587,.239,2.6,7.9,5.3,13.1,1.1,0.4,14.9,17.6,,0.5,0.8,1.3,0.111,,1.0,0.7,1.7,0.5,1997
90,Randy Livingston,PG,21,HOU,2.0,15.0,9.7,.375,.250,.000,0.0,0.0,0.0,40.1,3.6,0.0,20.0,15.4,,0.0,0.0,0.0,0.013,,0.7,3.3,3.9,0.0,1997
91,Grant Long,PF,30,DET,5.0,86.0,14.6,.547,.111,.611,5.6,11.7,8.3,6.0,2.7,0.0,0.0,13.7,,0.2,0.1,0.3,0.173,,0.6,2.3,2.9,0.1,1997
92,Luc Longley,C,28,CHI,19.0,432.0,12.4,.537,.000,.250,10.1,12.7,11.4,13.7,0.9,3.4,19.5,15.5,,0.2,0.7,0.9,0.098,,-1.6,1.6,0.0,0.2,1997
93,Rick Mahorn,C,38,DET,2.0,18.0,-7.9,.000,.000,.000,6.6,0.0,3.6,0.0,0.0,0.0,0.0,5.7,,0.0,0.0,0.0,-0.102,,-12.1,-1.9,-14.0,-0.1,1997
94,Dan Majerle,SF,31,MIA,17.0,496.0,13.5,.526,.632,.239,3.8,12.8,8.4,16.6,2.4,0.6,9.1,13.8,,0.6,1.0,1.6,0.157,,1.5,3.4,4.9,0.9,1997
95,Karl Malone*,PF,33,UTA,20.0,816.0,22.2,.501,.005,.465,9.1,24.3,16.9,14.9,1.8,1.6,9.4,33.4,,1.0,1.2,2.2,0.127,,4.4,-0.4,4.0,1.2,1997
96,Matt Maloney,PG,25,HOU,16.0,526.0,8.7,.552,.706,.137,0.2,3.9,2.1,15.5,1.0,0.4,19.0,17.6,,0.1,-0.1,0.0,-0.002,,-0.5,-1.5,-2.0,0.0,1997
97,Danny Manning,PF,30,PHO,5.0,116.0,21.3,.640,.067,.333,4.0,24.7,14.6,12.6,1.7,4.9,13.4,22.7,,0.2,0.1,0.3,0.135,,1.3,3.1,4.4,0.2,1997
98,Rich Manning,PF,26,LAC,3.0,21.0,12.2,.387,.000,.667,15.9,6.7,11.9,8.1,0.0,3.9,0.0,26.7,,0.0,0.0,0.0,-0.013,,-3.4,-3.6,-7.0,0.0,1997
99,Stephon Marbury,PG,19,MIN,3.0,117.0,15.2,.461,.308,.154,1.7,11.5,5.9,32.2,0.9,0.0,11.5,30.4,,0.0,-0.2,-0.2,-0.066,,1.1,-4.0,-2.9,0.0,1997
100,Darrick Martin,PG,25,LAC,3.0,77.0,16.0,.570,.360,.360,1.4,1.8,1.6,31.4,0.0,0.0,6.5,19.4,,0.2,-0.1,0.1,0.079,,4.0,-3.1,0.9,0.1,1997
101,Jamal Mashburn,SF,24,MIA,17.0,554.0,9.9,.480,.369,.238,4.7,12.7,8.7,12.7,1.7,0.3,13.9,18.7,,-0.2,1.0,0.8,0.072,,-1.0,1.4,0.4,0.3,1997
102,Anthony Mason,PF,30,CHH,3.0,131.0,10.9,.446,.000,.342,7.3,31.7,18.2,10.8,0.4,0.7,17.1,18.8,,-0.1,-0.1,-0.2,-0.063,,-0.7,-3.3,-4.0,-0.1,1997
103,Walter McCarty,PF,22,NYK,2.0,4.0,58.9,1.000,.000,.000,0.0,0.0,0.0,0.0,13.7,0.0,0.0,24.3,,0.0,0.0,0.0,0.567,,24.2,19.2,43.4,0.0,1997
104,Amal McCaskill,C,23,ORL,2.0,7.0,33.3,.579,.000,1.000,0.0,49.7,24.7,42.6,0.0,0.0,0.0,30.7,,0.0,0.0,0.0,0.323,,9.1,5.9,14.9,0.0,1997
105,Jim McIlvaine,C,24,SEA,5.0,28.0,9.2,.571,.000,.286,4.0,4.2,4.1,0.0,1.9,6.5,11.3,14.2,,0.0,0.0,0.0,0.063,,-6.6,1.6,-5.0,0.0,1997
106,Aaron McKie,SG,24,DET,5.0,97.0,8.5,.375,.250,.000,1.2,13.3,6.7,17.1,3.6,2.1,13.0,12.2,,-0.1,0.2,0.1,0.031,,-2.7,3.8,1.1,0.1,1997
107,Nate McMillan,PG,32,SEA,3.0,41.0,-3.0,.000,1.000,.000,2.7,11.5,7.0,9.7,1.3,0.0,50.0,4.4,,-0.1,0.0,0.0,-0.053,,-10.6,0.5,-10.2,-0.1,1997
108,Loren Meyer,PF,24,PHO,3.0,14.0,-4.4,.000,.250,.000,16.4,31.5,24.1,10.2,0.0,11.6,42.9,22.1,,-0.2,0.0,-0.1,-0.47,,-10.9,-1.5,-12.4,0.0,1997
109,Terry Mills,PF,29,DET,5.0,196.0,12.9,.520,.473,.073,2.4,22.7,11.6,6.5,1.8,0.0,6.6,16.0,,0.1,0.3,0.4,0.097,,1.5,0.5,2.0,0.2,1997
110,Sam Mitchell,SF,33,MIN,3.0,47.0,10.6,.515,.000,.615,4.3,14.3,8.6,3.0,1.1,2.0,5.7,16.9,,0.0,0.0,0.0,0.005,,-4.8,-1.5,-6.3,-0.1,1997
111,Chris Morris,SF,31,UTA,20.0,175.0,11.8,.504,.500,.300,3.5,18.2,11.1,4.9,2.5,1.5,9.6,17.1,,0.0,0.3,0.3,0.079,,-0.3,1.7,1.4,0.2,1997
112,Alonzo Mourning*,C,26,MIA,17.0,630.0,15.9,.529,.037,.711,8.2,23.2,15.8,6.4,1.0,5.9,19.7,27.1,,-0.7,1.6,1.0,0.073,,-1.2,2.1,0.8,0.5,1997
113,Gheorghe MureÈan,C,25,WSB,3.0,70.0,3.8,.599,.000,.889,3.9,27.4,16.4,0.0,0.0,4.1,46.8,15.6,,-0.2,0.0,-0.2,-0.117,,-6.7,0.3,-6.4,-0.1,1997
114,Lamond Murray,SF,23,LAC,3.0,65.0,10.4,.455,.400,.350,3.4,19.5,10.5,7.8,1.7,3.8,14.8,20.1,,-0.1,0.0,-0.1,-0.056,,-2.2,-0.1,-2.4,0.0,1997
115,Tracy Murray,SF,25,WSB,3.0,87.0,28.6,.734,.333,.567,4.7,8.3,6.6,4.5,2.5,1.7,0.0,20.1,,0.6,0.0,0.6,0.344,,9.0,3.7,12.8,0.3,1997
116,Dikembe Mutombo*,C,30,ATL,10.0,415.0,21.1,.674,.000,.744,11.6,23.7,18.1,6.1,0.1,5.0,14.9,15.8,,1.2,0.5,1.8,0.204,,3.5,2.8,6.3,0.9,1997
117,Steve Nash*,PG,22,PHO,4.0,15.0,-5.1,.278,.444,.000,7.7,0.0,3.8,11.7,3.4,5.4,18.2,32.4,,-0.1,0.0,-0.1,-0.381,,-10.0,-2.4,-12.4,0.0,1997
118,Ivano Newbill,PF,26,ATL,3.0,5.0,-8.5,,,,0.0,22.9,12.2,31.1,0.0,0.0,100.0,9.8,,0.0,0.0,0.0,-0.186,,-13.6,6.1,-7.4,0.0,1997
119,Jermaine O'Neal,PF,18,POR,2.0,4.0,-16.6,.000,.500,1.000,0.0,32.9,15.7,0.0,0.0,21.0,0.0,34.4,,-0.1,0.0,-0.1,-0.762,,-21.6,-6.8,-28.4,0.0,1997
120,Shaquille O'Neal*,C,24,LAL,9.0,326.0,29.0,.552,.000,.607,14.6,21.3,18.0,22.8,0.9,4.4,9.1,35.6,,1.0,0.4,1.5,0.215,,6.4,0.8,7.2,0.7,1997
121,Charles Oakley,PF,33,NYK,10.0,358.0,13.0,.496,.012,.337,8.1,21.5,15.0,7.3,3.4,0.7,15.4,15.8,,0.0,0.8,0.8,0.114,,-1.4,2.6,1.2,0.3,1997
122,Hakeem Olajuwon*,C,34,HOU,16.0,629.0,27.6,.628,.012,.418,9.0,23.1,16.3,17.3,2.8,4.8,13.5,25.0,,2.0,1.0,3.0,0.229,,4.9,4.3,9.2,1.8,1997
123,Greg Ostertag,C,23,UTA,20.0,459.0,12.9,.478,.000,.422,14.1,21.8,18.1,2.1,1.2,9.0,15.5,12.1,,0.2,0.9,1.1,0.114,,-2.2,2.5,0.3,0.3,1997
