Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
41,Brad Daugherty,C,26,CLE,17.0,687.0,20.3,.612,.004,.617,6.7,22.1,14.8,13.7,0.8,1.4,11.0,22.2,,1.8,1.0,2.7,0.19,,3.8,0.5,4.3,1.1,1992
42,Dale Davis,PF,22,IND,3.0,69.0,7.9,.400,.000,.000,8.6,23.3,16.0,4.2,0.0,4.0,9.1,7.3,,0.0,0.0,0.0,0.022,,-2.3,-0.7,-3.0,0.0,1992
43,Vlade Divac*,C,23,LAL,4.0,143.0,4.8,.411,.047,.233,4.9,14.2,9.3,18.2,1.8,1.4,27.5,20.9,,-0.5,0.1,-0.4,-0.148,,-5.9,-0.6,-6.5,-0.2,1992
44,James Donaldson,C,34,NYK,2.0,11.0,11.6,1.000,.000,.000,0.0,44.9,22.2,0.0,0.0,6.5,50.0,17.0,,0.0,0.0,0.0,-0.003,,-7.5,5.9,-1.6,0.0,1992
45,Sherman Douglas,PG,25,BOS,6.0,65.0,3.8,.367,.080,.080,1.8,6.0,3.8,20.1,0.0,0.0,13.4,20.4,,-0.1,0.0,-0.1,-0.103,,-6.0,-4.4,-10.4,-0.1,1992
46,Greg Dreiling,C,29,IND,1.0,3.0,-11.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.032,,-17.9,1.1,-16.8,0.0,1992
47,Clyde Drexler*,SG,29,POR,21.0,847.0,22.8,.553,.191,.402,8.7,13.6,11.2,29.6,1.9,1.6,10.4,28.4,,2.4,1.0,3.4,0.193,,6.9,0.9,7.8,2.1,1992
48,Kevin Duckworth,C,27,POR,21.0,647.0,10.5,.520,.000,.245,7.6,14.4,11.0,9.7,0.9,1.2,15.8,18.9,,0.0,0.6,0.6,0.042,,-1.8,-0.2,-2.0,0.0,1992
49,Chris Dudley,C,26,NJN,4.0,77.0,13.1,.400,.000,.571,16.5,18.2,17.3,4.8,1.3,8.4,5.4,9.8,,0.0,0.1,0.1,0.085,,-2.1,2.1,-0.1,0.0,1992
50,Joe Dumars*,SG,28,DET,5.0,221.0,11.8,.550,.147,.279,2.7,1.5,2.1,14.5,1.3,0.3,8.4,18.2,,0.2,0.2,0.4,0.082,,1.4,-0.3,1.0,0.2,1992
51,Mark Eaton,C,35,UTA,16.0,473.0,9.7,.631,.000,.587,8.2,15.5,11.9,1.2,0.8,5.2,16.0,6.6,,0.4,0.5,0.9,0.091,,-1.1,1.9,0.8,0.3,1992
52,Blue Edwards,SF,26,UTA,16.0,354.0,11.3,.516,.090,.288,8.0,10.0,9.0,7.8,3.5,0.6,16.7,19.3,,-0.1,0.4,0.3,0.036,,-2.0,0.8,-1.2,0.1,1992
53,James Edwards,C,36,LAC,5.0,87.0,9.3,.494,.000,.792,6.5,11.1,8.7,4.9,0.6,0.8,11.0,18.9,,0.0,0.0,0.1,0.03,,-2.2,-1.1,-3.3,0.0,1992
54,Kevin Edwards,PG,26,MIA,3.0,55.0,7.8,.454,.000,.615,2.2,13.8,7.8,19.3,1.9,0.0,23.2,17.5,,-0.1,0.0,-0.1,-0.11,,-3.2,-1.4,-4.5,0.0,1992
55,Craig Ehlo,SG,30,CLE,17.0,552.0,12.8,.505,.336,.138,5.0,11.0,8.2,20.4,2.0,0.5,10.0,14.7,,0.5,0.6,1.2,0.102,,1.6,1.4,2.9,0.7,1992
56,Mario Elie,SG,28,GSW,4.0,80.0,25.1,.670,.056,.083,14.9,16.9,15.9,20.9,3.0,0.0,13.9,22.2,,0.3,0.1,0.3,0.202,,5.9,1.7,7.7,0.2,1992
57,Sean Elliott,SF,23,SAS,3.0,137.0,15.6,.616,.200,.450,3.4,8.3,5.7,8.2,1.1,1.8,11.1,16.9,,0.3,0.0,0.3,0.092,,2.4,-0.8,1.6,0.1,1992
58,LeRon Ellis,C,22,LAC,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.003,,-2.1,0.2,-2.0,0.0,1992
59,Patrick Ewing*,C,29,NYK,12.0,482.0,19.9,.502,.004,.305,8.3,25.6,16.8,11.7,0.8,4.6,7.8,28.5,,0.5,1.2,1.7,0.167,,2.8,2.4,5.1,0.9,1992
60,Dave Feitl,C,29,NJN,1.0,3.0,2.9,.500,.000,.000,0.0,39.0,17.8,0.0,0.0,0.0,33.3,40.8,,0.0,0.0,0.0,-0.407,,-11.2,-4.8,-16.0,0.0,1992
61,Danny Ferry,PF,25,CLE,9.0,55.0,13.8,.567,.200,.267,15.9,18.1,17.0,2.7,1.0,1.1,10.7,15.5,,0.1,0.1,0.2,0.14,,1.2,-0.2,1.0,0.0,1992
62,Vern Fleming,PG,29,IND,3.0,51.0,11.4,.543,.000,.167,0.0,4.5,2.3,21.4,3.0,0.0,17.2,20.8,,0.0,0.0,0.0,-0.039,,-2.2,-0.7,-3.0,0.0,1992
63,Rick Fox,SF,22,BOS,8.0,67.0,14.0,.586,.261,.174,5.2,5.9,5.5,8.1,1.6,2.1,7.5,17.7,,0.1,0.0,0.2,0.124,,0.9,1.4,2.4,0.1,1992
64,Kevin Gamble,SF,26,BOS,10.0,335.0,13.6,.494,.015,.115,4.5,11.3,7.8,9.6,1.9,1.3,6.8,19.5,,0.2,0.2,0.4,0.06,,-0.5,0.5,0.0,0.2,1992
65,Chris Gatling,PF,24,GSW,4.0,81.0,25.4,.646,.000,.759,12.1,24.3,17.8,0.0,1.2,7.8,2.5,20.1,,0.3,0.1,0.4,0.245,,4.0,1.5,5.5,0.2,1992
66,Tate George,SG,23,NJN,4.0,44.0,2.2,.308,.000,.130,0.0,0.0,0.0,25.4,3.4,1.5,14.1,26.3,,-0.2,0.0,-0.2,-0.212,,-7.3,-1.2,-8.6,-0.1,1992
67,Gary Grant,PG,26,LAC,5.0,77.0,10.3,.503,.095,.095,0.0,6.3,3.0,34.2,2.1,1.8,26.8,17.6,,-0.1,0.1,0.0,-0.006,,-2.1,0.4,-1.7,0.0,1992
68,Horace Grant,PF,26,CHI,22.0,856.0,16.3,.575,.011,.415,10.8,16.8,13.8,11.2,1.5,3.2,8.8,12.7,,1.7,1.6,3.3,0.184,,2.9,1.9,4.8,1.5,1992
69,A.C. Green,PF,28,LAL,4.0,153.0,14.6,.519,.000,.590,11.4,17.4,14.3,7.9,2.4,0.0,9.2,16.2,,0.2,0.1,0.3,0.085,,1.3,-1.2,0.2,0.1,1992
70,Sean Green,SG,21,IND,1.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.042,,-2.9,-1.1,-4.1,0.0,1992
71,Sidney Green,PF,31,SAS,3.0,47.0,5.3,.383,.000,.400,12.3,16.1,14.1,5.4,0.0,0.0,14.5,12.6,,0.0,0.0,0.0,-0.048,,-5.0,-3.9,-8.8,-0.1,1992
72,Jack Haley,C,28,LAL,2.0,12.0,-0.8,.250,.000,.000,9.7,0.0,5.1,14.0,0.0,0.0,0.0,15.3,,0.0,0.0,0.0,-0.126,,-8.3,-3.1,-11.4,0.0,1992
73,Bob Hansen,SG,31,CHI,9.0,69.0,10.7,.472,.273,.136,7.1,8.8,7.9,21.5,0.8,0.0,7.9,16.8,,0.1,0.1,0.1,0.102,,-0.7,0.6,-0.1,0.0,1992
74,Tim Hardaway*,PG,25,GSW,4.0,176.0,16.4,.509,.363,.463,3.7,6.3,4.9,23.4,3.6,0.0,12.7,25.7,,0.1,0.1,0.2,0.052,,2.7,-0.9,1.8,0.2,1992
75,Ron Harper,SG,28,LAC,5.0,206.0,13.6,.483,.103,.161,5.5,12.9,9.1,17.9,1.3,1.3,13.9,23.8,,-0.1,0.2,0.1,0.017,,0.1,-0.3,-0.1,0.1,1992
76,Rod Higgins,SF,32,GSW,2.0,17.0,11.2,.510,.400,.400,0.0,0.0,0.0,7.7,2.8,0.0,0.0,14.2,,0.0,0.0,0.0,0.069,,0.9,0.8,1.7,0.0,1992
77,Tyrone Hill,C,23,GSW,4.0,47.0,0.5,.381,.000,.286,6.9,13.1,9.8,2.6,2.0,0.0,27.6,9.5,,-0.1,0.0,-0.1,-0.066,,-7.5,-1.6,-9.1,-0.1,1992
78,Craig Hodges,SG,31,CHI,17.0,137.0,5.9,.501,.488,.049,2.7,0.9,1.8,5.3,2.0,0.0,16.0,16.7,,-0.1,0.2,0.0,0.012,,-1.7,-0.9,-2.6,0.0,1992
79,Jeff Hornacek,SG,28,PHO,8.0,343.0,16.0,.570,.133,.266,4.2,13.2,8.7,17.6,2.0,0.4,11.7,19.6,,0.5,0.2,0.8,0.109,,2.2,-0.1,2.1,0.3,1992
80,Mark Jackson,PG,26,NYK,12.0,368.0,11.4,.481,.228,.293,3.9,5.0,4.5,38.7,1.5,0.0,22.4,17.0,,0.0,0.5,0.5,0.071,,0.5,-0.5,0.0,0.2,1992
81,Henry James,SF,26,CLE,8.0,22.0,-4.8,.170,.300,.400,5.7,5.0,5.3,12.1,2.4,0.0,7.8,26.3,,-0.2,0.0,-0.1,-0.297,,-12.4,-5.1,-17.5,-0.1,1992
82,Eddie Johnson,SF,32,SEA,9.0,247.0,17.2,.546,.161,.248,4.0,9.7,6.8,5.8,0.6,0.8,9.0,29.4,,0.4,0.0,0.4,0.079,,1.8,-2.2,-0.4,0.1,1992
83,Kevin Johnson,PG,25,PHO,8.0,335.0,21.3,.592,.047,.563,2.8,8.7,5.8,40.2,1.7,0.4,13.5,22.9,,1.1,0.2,1.2,0.175,,5.8,-0.4,5.4,0.6,1992
84,Vinnie Johnson,SG,35,SAS,3.0,69.0,12.9,.502,.167,.083,5.0,9.2,7.0,14.6,3.7,0.9,16.7,18.6,,0.0,0.0,0.0,0.006,,-0.7,1.4,0.7,0.0,1992
85,Michael Jordan*,SG,28,CHI,22.0,920.0,27.2,.571,.076,.325,4.9,13.2,9.1,28.3,2.6,1.2,10.9,37.1,,2.4,1.7,4.1,0.216,,8.3,1.6,9.9,2.8,1992
86,Shawn Kemp,PF,22,SEA,9.0,338.0,16.8,.576,.000,.792,17.0,23.4,20.2,1.7,0.8,2.7,16.5,21.0,,0.5,0.2,0.7,0.105,,0.3,-1.9,-1.6,0.0,1992
87,Steve Kerr,PG,26,CLE,12.0,149.0,8.2,.509,.268,.122,0.8,3.7,2.4,9.9,1.8,0.0,8.5,14.4,,0.0,0.1,0.2,0.05,,-2.0,-0.4,-2.3,0.0,1992
88,Jerome Kersey,SF,29,POR,21.0,756.0,16.9,.555,.012,.444,9.6,16.5,13.1,15.3,2.8,1.7,14.7,20.5,,0.9,1.1,2.0,0.128,,1.4,2.2,3.7,1.1,1992
89,Alec Kessler,PF,25,MIA,2.0,12.0,-2.8,.347,.000,1.000,0.0,10.5,5.1,0.0,0.0,0.0,25.8,14.5,,0.0,0.0,-0.1,-0.221,,-9.0,-4.0,-13.0,0.0,1992
90,Bo Kimble,SG,25,LAC,3.0,5.0,-18.0,.000,.000,.000,0.0,0.0,0.0,24.6,0.0,0.0,50.0,18.1,,0.0,0.0,0.0,-0.43,,-20.9,-3.1,-24.0,0.0,1992
91,Stacey King,PF,25,CHI,14.0,111.0,13.5,.529,.050,.575,7.7,14.2,11.0,7.0,2.4,1.3,16.6,24.8,,0.0,0.2,0.2,0.069,,-1.2,0.4,-0.7,0.0,1992
92,Joe Kleine,C,30,BOS,9.0,82.0,6.8,.437,.045,.091,8.6,25.6,16.6,1.5,0.0,0.9,11.6,14.0,,0.0,0.0,0.0,-0.001,,-4.8,-1.9,-6.7,-0.1,1992
93,Bill Laimbeer,C,34,DET,5.0,145.0,8.6,.425,.217,.109,4.1,21.3,13.1,10.5,1.5,0.5,9.4,17.7,,-0.2,0.3,0.1,0.044,,-2.9,0.9,-2.0,0.0,1992
94,Andrew Lang,C,25,PHO,8.0,192.0,6.8,.465,.000,.475,9.3,10.3,9.8,1.3,0.8,4.8,14.2,12.2,,0.0,0.1,0.1,0.026,,-4.3,-0.5,-4.8,-0.1,1992
95,Doug Lee,SG,27,NJN,2.0,6.0,-8.5,.000,.667,.000,0.0,0.0,0.0,19.0,0.0,10.8,0.0,20.4,,-0.1,0.0,0.0,-0.398,,-10.7,-2.7,-13.3,0.0,1992
96,Cliff Levingston,PF,31,CHI,22.0,191.0,9.6,.462,.018,.491,10.9,15.3,13.1,7.0,1.1,2.2,13.7,19.3,,-0.1,0.3,0.2,0.05,,-3.7,-0.4,-4.0,-0.1,1992
97,Reggie Lewis,SG,26,BOS,10.0,408.0,23.8,.570,.028,.289,3.2,10.3,6.5,15.4,3.1,1.4,6.1,28.4,,1.1,0.4,1.5,0.177,,4.1,2.6,6.8,0.9,1992
98,Alton Lister,C,33,GSW,4.0,47.0,8.2,.465,.000,.333,6.9,20.9,13.5,2.8,0.0,5.4,14.9,17.6,,0.0,0.0,0.0,-0.016,,-6.0,-1.0,-7.1,-0.1,1992
99,Grant Long,PF,25,MIA,3.0,120.0,9.5,.458,.111,.278,6.9,8.4,7.7,10.7,2.2,0.0,11.0,16.9,,0.0,-0.1,-0.1,-0.05,,-1.8,-1.8,-3.6,-0.1,1992
100,Dan Majerle,SF,26,PHO,7.0,266.0,15.5,.531,.297,.234,5.8,13.5,9.7,10.8,1.8,0.0,6.8,20.6,,0.4,0.2,0.6,0.1,,2.3,-1.1,1.3,0.2,1992
101,Jeff Malone,SG,30,UTA,16.0,610.0,14.2,.540,.011,.262,2.5,5.4,4.0,9.3,0.7,0.2,7.8,24.8,,0.7,0.1,0.8,0.065,,0.3,-2.1,-1.7,0.0,1992
102,Karl Malone*,PF,28,UTA,16.0,688.0,25.0,.618,.007,.739,8.0,24.5,16.5,11.1,1.7,1.9,10.9,28.0,,2.3,0.9,3.2,0.22,,5.5,0.9,6.5,1.5,1992
103,Danny Manning,PF,25,LAC,5.0,194.0,19.4,.597,.037,.383,8.8,8.1,8.4,12.5,1.4,1.4,12.1,25.1,,0.4,0.1,0.5,0.124,,3.5,0.1,3.6,0.3,1992
104,Å arÅ«nas MarÄiulionis*,SG,27,GSW,4.0,133.0,21.9,.653,.043,.872,2.4,5.6,3.9,21.6,1.1,0.5,5.8,21.3,,0.6,0.0,0.6,0.223,,5.1,-0.4,4.7,0.2,1992
105,Anthony Mason,PF,25,NYK,12.0,288.0,10.3,.542,.000,.651,11.7,20.6,16.1,5.4,0.4,2.0,16.6,10.7,,0.2,0.5,0.8,0.13,,-1.4,1.5,0.1,0.1,1992
106,Bob McCann,SF,27,DET,1.0,13.0,6.1,.500,.000,.000,9.2,8.5,8.8,0.0,0.0,5.1,25.0,29.7,,-0.1,0.0,0.0,-0.167,,-6.4,-2.5,-8.9,0.0,1992
107,George McCloud,SF,24,IND,2.0,53.0,14.9,.683,.500,.917,0.0,4.3,2.2,17.9,1.9,1.1,15.1,17.0,,0.1,0.0,0.1,0.095,,2.5,-0.4,2.1,0.1,1992
108,Tim McCormick,C,29,NYK,1.0,6.0,-6.4,.000,.000,.000,0.0,61.7,30.5,0.0,0.0,0.0,0.0,15.5,,0.0,0.0,0.0,-0.164,,-13.8,-4.0,-17.8,0.0,1992
109,Xavier McDaniel,SF,28,NYK,12.0,458.0,15.4,.517,.041,.249,11.3,11.6,11.5,10.1,1.1,0.3,11.0,25.0,,0.4,0.7,1.1,0.114,,1.7,-0.1,1.6,0.4,1992
110,Kevin McHale*,PF,34,BOS,10.0,306.0,18.7,.568,.008,.349,8.0,19.7,13.5,6.2,0.9,1.1,5.8,22.3,,0.7,0.2,0.9,0.144,,1.6,-0.5,1.2,0.2,1992
111,Derrick McKey,SF,25,SEA,9.0,315.0,16.0,.619,.162,.455,6.6,10.8,8.7,11.6,1.1,2.5,15.6,19.4,,0.6,0.1,0.7,0.111,,2.1,0.7,2.8,0.4,1992
112,Nate McMillan,PG,27,SEA,9.0,246.0,15.2,.482,.313,.169,7.0,9.7,8.3,37.7,3.4,0.8,19.8,19.6,,0.2,0.2,0.3,0.064,,1.8,1.8,3.6,0.4,1992
113,Reggie Miller*,SG,26,IND,3.0,130.0,22.4,.721,.256,.698,3.6,2.6,3.1,19.5,1.6,0.0,6.6,21.1,,0.6,0.0,0.6,0.217,,7.3,-0.1,7.2,0.3,1992
114,Terry Mills,PF,24,NJN,4.0,77.0,8.4,.424,.037,.407,11.4,22.8,16.6,13.9,0.6,1.7,18.0,20.6,,-0.1,0.1,-0.1,-0.036,,-5.4,-0.7,-6.1,-0.1,1992
115,Chris Morris,SF,26,NJN,4.0,135.0,19.1,.605,.172,.155,8.0,7.8,7.9,5.8,2.6,3.4,11.4,21.1,,0.2,0.1,0.3,0.105,,4.1,1.7,5.7,0.3,1992
116,John Morton,SF,24,MIA,1.0,2.0,17.3,1.136,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,42.0,,0.0,0.0,0.0,-0.024,,0.6,-4.9,-4.3,0.0,1992
117,Chris Mullin*,SF,28,GSW,4.0,168.0,11.2,.513,.190,.222,1.9,6.6,4.1,9.9,1.4,0.8,10.4,18.8,,0.1,0.0,0.1,0.017,,0.2,-2.4,-2.2,0.0,1992
118,Eric Murdock,PG,23,UTA,3.0,11.0,22.9,.680,.200,.400,0.0,33.3,17.1,18.4,4.9,6.2,33.8,36.8,,0.0,0.0,0.0,-0.006,,0.6,5.9,6.5,0.0,1992
119,Larry Nance,PF,32,CLE,17.0,681.0,17.8,.543,.004,.279,8.2,18.2,13.5,10.3,1.1,4.0,8.4,20.5,,0.9,1.0,2.0,0.139,,2.0,1.2,3.3,0.9,1992
120,Ed Nealy,PF,31,PHO,8.0,67.0,13.9,.582,.722,.222,7.1,24.3,15.8,7.7,2.2,0.0,0.0,12.3,,0.2,0.1,0.2,0.176,,1.9,1.4,3.3,0.1,1992
121,Ken Norman,SF,27,LAC,5.0,184.0,15.6,.521,.038,.321,11.7,19.7,15.6,12.2,1.2,1.1,9.0,16.4,,0.2,0.2,0.4,0.111,,1.3,0.7,2.0,0.2,1992
122,Charles Oakley,PF,28,NYK,12.0,354.0,9.7,.458,.000,.466,15.0,22.3,18.6,3.5,1.3,1.0,17.7,11.2,,0.0,0.7,0.7,0.102,,-2.1,0.5,-1.6,0.0,1992
123,Alan Ogg,C,24,MIA,3.0,15.0,10.2,.387,.000,.667,0.0,8.4,4.1,0.0,3.4,11.8,0.0,11.6,,0.0,0.0,0.0,-0.026,,-5.4,5.5,0.1,0.0,1992
