Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
11,Trevor Ariza,SF,25,NOH,6.0,241.0,15.1,.491,.247,.259,3.9,16.7,10.4,15.4,1.9,1.0,6.9,21.1,,0.2,0.1,0.3,0.051,,1.2,1.1,2.3,0.3,2011
12,Hilton Armstrong,C,26,ATL,8.0,35.0,6.4,.327,.000,1.200,13.9,20.6,17.3,4.3,4.8,0.0,20.7,13.5,,-0.1,0.1,0.0,0.016,,-6.1,0.9,-5.2,0.0,2011
13,Darrell Arthur,PF,22,MEM,13.0,201.0,14.8,.497,.012,.200,7.8,8.8,8.3,6.4,1.9,5.0,11.5,23.7,,0.0,0.2,0.3,0.062,,-1.9,1.0,-0.9,0.1,2011
14,Ãmer AÅÄ±k,C,24,CHI,15.0,148.0,4.3,.431,.000,.769,7.9,17.3,12.5,1.0,0.7,4.2,28.7,7.6,,-0.1,0.2,0.1,0.034,,-6.7,0.9,-5.8,-0.1,2011
15,J.J. Barea,PG,26,DAL,21.0,390.0,16.8,.500,.291,.198,2.6,9.6,6.1,34.3,0.9,0.0,11.0,26.3,,0.6,0.2,0.8,0.1,,1.4,-1.1,0.3,0.2,2011
16,Matt Barnes,SF,30,LAL,10.0,131.0,9.7,.438,.316,.184,9.9,17.4,13.4,6.3,3.0,1.4,12.7,17.1,,0.0,0.1,0.1,0.037,,-3.6,0.2,-3.5,0.0,2011
17,Earl Barron,C,29,POR,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-2.8,-1.2,-4.0,0.0,2011
18,Brandon Bass,PF,25,ORL,6.0,139.0,13.2,.503,.000,.342,10.1,11.3,10.7,2.7,1.2,2.9,13.8,17.4,,0.1,0.2,0.3,0.106,,-0.5,0.2,-0.2,0.1,2011
19,Tony Battie,C,34,PHI,5.0,38.0,8.2,.444,.000,.286,5.7,23.3,14.4,0.0,0.0,6.6,11.3,11.2,,0.0,0.0,0.0,0.026,,-5.1,1.4,-3.7,0.0,2011
20,Shane Battier,SF,32,MEM,13.0,339.0,9.9,.515,.439,.136,5.6,12.2,8.8,6.8,1.1,1.5,7.9,10.2,,0.3,0.2,0.6,0.081,,-0.5,1.0,0.5,0.2,2011
21,Nicolas Batum,SF,22,POR,6.0,151.0,10.3,.503,.565,.087,0.8,7.2,4.1,9.4,1.9,3.0,12.8,18.5,,0.0,0.0,0.0,-0.003,,-0.6,0.8,0.2,0.1,2011
22,Marco Belinelli,SG,24,NOH,6.0,173.0,6.5,.448,.413,.063,0.0,3.6,1.9,4.2,1.6,0.0,5.8,19.9,,-0.2,-0.1,-0.3,-0.07,,-2.4,-2.1,-4.6,-0.1,2011
23,Mike Bibby,PG,32,MIA,20.0,415.0,3.6,.373,.688,.042,1.5,8.8,5.3,9.1,1.5,1.2,14.8,13.5,,-0.6,0.4,-0.2,-0.029,,-4.0,-0.6,-4.6,-0.3,2011
24,Chauncey Billups*,PG,34,NYK,1.0,35.0,3.4,.421,.545,.182,0.0,7.3,3.2,19.7,0.0,0.0,20.2,18.7,,-0.1,0.0,-0.1,-0.078,,-3.5,-4.3,-7.8,-0.1,2011
25,DeJuan Blair,PF,21,SAS,4.0,50.0,9.6,.366,.000,.238,20.4,9.5,15.1,7.3,0.0,1.4,7.9,23.7,,0.0,0.0,0.0,-0.021,,-2.4,-4.5,-6.9,-0.1,2011
26,Steve Blake,PG,30,LAL,9.0,145.0,8.0,.435,.783,.000,0.8,12.0,6.0,20.4,1.9,0.0,17.9,9.2,,0.0,0.1,0.1,0.031,,-1.3,1.3,0.0,0.1,2011
27,Keith Bogans,SG,30,CHI,16.0,307.0,9.3,.579,.855,.058,1.5,6.3,3.9,6.4,1.8,0.8,9.0,11.7,,0.4,0.4,0.7,0.117,,-0.7,1.6,0.9,0.2,2011
28,Matt Bonner,PF,30,SAS,6.0,123.0,11.8,.646,.720,.400,6.5,11.6,9.0,2.7,0.4,0.6,3.3,11.6,,0.3,0.1,0.4,0.159,,1.0,-0.3,0.6,0.1,2011
29,Carlos Boozer,C,29,CHI,16.0,507.0,15.2,.494,.006,.337,9.2,27.6,18.2,10.0,1.0,1.1,12.0,21.2,,0.4,0.9,1.3,0.126,,-0.4,0.2,-0.3,0.2,2011
30,Chris Bosh*,PF,26,MIA,21.0,834.0,18.4,.553,.014,.481,7.0,18.6,12.9,5.4,0.9,1.9,10.2,23.0,,1.6,1.0,2.6,0.149,,1.5,-0.4,1.1,0.6,2011
31,Elton Brand,PF,31,PHI,5.0,185.0,17.4,.576,.000,.210,7.0,17.9,12.4,3.1,0.6,2.7,5.6,18.6,,0.4,0.1,0.5,0.131,,0.4,0.3,0.6,0.1,2011
32,Corey Brewer,SG,24,DAL,6.0,23.0,12.9,.500,.333,.000,0.0,10.5,5.3,8.0,9.6,0.0,18.2,23.3,,0.0,0.1,0.0,0.046,,-7.6,5.6,-2.0,0.0,2011
33,Ronnie Brewer,SG,25,CHI,16.0,260.0,13.7,.557,.140,.340,3.1,12.6,7.8,9.4,2.5,1.8,6.5,10.9,,0.4,0.4,0.9,0.162,,-0.5,4.1,3.6,0.4,2011
34,Shannon Brown,SG,25,LAL,10.0,166.0,14.5,.536,.410,.230,3.5,11.3,7.2,7.6,2.0,1.1,11.8,21.8,,0.1,0.1,0.2,0.063,,0.3,-0.2,0.1,0.1,2011
35,Kobe Bryant*,SG,32,LAL,10.0,354.0,20.6,.536,.220,.328,2.7,9.8,6.0,19.1,2.5,0.8,12.7,32.7,,0.5,0.2,0.7,0.099,,4.0,-0.5,3.4,0.5,2011
36,Rasual Butler,SG,31,CHI,3.0,7.0,23.5,1.500,1.000,.000,0.0,17.4,8.5,0.0,0.0,0.0,0.0,6.6,,0.0,0.0,0.0,0.241,,8.6,2.0,10.6,0.0,2011
37,Andrew Bynum,C,23,LAL,10.0,320.0,20.6,.596,.000,.343,13.2,25.1,18.8,4.6,0.9,3.9,14.2,20.9,,0.7,0.3,1.0,0.154,,1.4,-0.6,0.8,0.2,2011
38,Marcus Camby,C,36,POR,6.0,167.0,13.1,.459,.045,.091,13.8,28.9,21.6,7.6,1.4,4.8,17.9,8.5,,0.1,0.2,0.3,0.089,,-0.5,1.9,1.4,0.1,2011
39,Brian Cardinal,SF,33,DAL,9.0,37.0,7.3,1.025,1.000,.500,0.0,9.8,5.0,8.5,1.5,0.0,38.1,10.4,,0.0,0.0,0.1,0.077,,-3.0,2.5,-0.5,0.0,2011
40,Anthony Carter,PG,35,NYK,4.0,49.0,18.0,.598,.200,.133,4.1,15.7,9.2,24.3,2.1,1.5,20.1,17.8,,0.1,0.0,0.1,0.107,,2.0,2.3,4.3,0.1,2011
41,Mario Chalmers,PG,24,MIA,21.0,511.0,12.5,.590,.677,.258,1.0,8.3,4.7,15.2,2.9,0.2,16.9,15.9,,0.6,0.6,1.2,0.111,,-0.6,2.1,1.5,0.4,2011
42,Tyson Chandler,C,28,DAL,21.0,680.0,15.2,.631,.000,.796,14.6,20.2,17.4,1.9,1.1,2.3,9.6,10.5,,1.9,0.8,2.7,0.188,,0.6,0.0,0.6,0.5,2011
43,Wilson Chandler,SF,23,DEN,5.0,115.0,4.0,.364,.241,.310,1.9,19.3,10.7,2.9,1.3,2.9,10.8,14.7,,-0.2,0.1,-0.1,-0.057,,-5.4,0.2,-5.2,-0.1,2011
44,Earl Clark,SF,23,ORL,1.0,6.0,44.4,.333,.000,.000,39.0,40.2,39.6,34.8,9.2,13.4,0.0,23.8,,0.0,0.0,0.0,0.388,,11.7,11.8,23.5,0.0,2011
45,Jason Collins,C,32,ATL,12.0,158.0,3.8,.599,.000,.571,4.6,8.4,6.5,1.0,1.8,1.6,22.2,7.0,,0.0,0.1,0.2,0.048,,-6.2,1.5,-4.7,-0.1,2011
46,Darren Collison,PG,23,IND,5.0,146.0,11.9,.462,.130,.239,2.9,7.4,5.0,24.5,1.8,1.1,15.0,18.5,,0.0,0.0,0.0,0.014,,0.0,-0.8,-0.8,0.0,2011
47,Nick Collison,C,30,OKC,17.0,413.0,16.2,.662,.000,.303,13.5,13.8,13.7,6.1,1.9,2.8,13.1,10.9,,1.1,0.4,1.5,0.177,,1.0,2.1,3.1,0.5,2011
48,Mike Conley,PG,23,MEM,13.0,507.0,13.7,.477,.202,.290,1.6,10.0,5.7,27.5,1.5,0.5,12.7,21.3,,0.3,0.3,0.6,0.059,,-0.2,-0.3,-0.5,0.2,2011
49,Daequan Cook,SG,23,OKC,17.0,195.0,8.2,.554,.821,.071,0.6,14.9,8.0,0.9,0.8,0.0,10.8,15.1,,0.1,0.1,0.2,0.054,,-1.2,-1.2,-2.4,0.0,2011
50,Jamal Crawford,SG,30,ATL,12.0,358.0,16.1,.521,.387,.329,0.3,5.0,2.7,16.3,1.4,0.9,8.3,26.5,,0.4,0.2,0.6,0.079,,2.4,-0.6,1.8,0.3,2011
51,Glen Davis,C,25,BOS,9.0,191.0,5.2,.433,.022,.239,4.7,15.2,10.2,6.5,0.8,0.0,15.0,15.0,,-0.2,0.2,0.0,0.003,,-5.1,0.2,-4.9,-0.1,2011
52,Luol Deng,SF,25,CHI,16.0,687.0,15.4,.525,.296,.270,4.6,14.0,9.2,11.2,1.9,1.1,9.2,19.1,,1.1,1.1,2.1,0.15,,1.0,1.4,2.4,0.8,2011
53,Toney Douglas,SG,24,NYK,4.0,112.0,10.5,.493,.439,.146,1.8,12.6,6.6,15.1,0.9,0.0,8.4,18.7,,0.1,0.0,0.2,0.066,,-1.0,-1.1,-2.1,0.0,2011
54,Chris Duhon,PG,28,ORL,1.0,4.0,53.8,.868,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,,0.1,0.0,0.1,0.755,,25.6,5.0,30.6,0.0,2011
55,Tim Duncan*,C,34,SAS,6.0,212.0,15.5,.500,.000,.232,8.6,26.4,17.3,14.1,0.7,5.1,19.1,20.8,,-0.1,0.3,0.2,0.053,,-0.4,1.5,1.1,0.2,2011
56,Mike Dunleavy,SG,30,IND,5.0,72.0,14.9,.494,.500,.600,0.0,10.0,4.7,19.0,3.0,0.0,3.8,16.5,,0.1,0.0,0.2,0.116,,2.6,1.6,4.3,0.1,2011
57,Kevin Durant,SF,22,OKC,17.0,722.0,24.1,.582,.316,.484,3.0,18.8,11.1,13.3,1.2,2.0,9.1,29.0,,2.6,0.6,3.3,0.217,,5.7,0.2,5.9,1.4,2011
58,Patrick Ewing,SF,26,NOH,2.0,2.0,75.9,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,0.0,0.0,0.0,0.346,,43.6,6.3,49.9,0.0,2011
59,Raymond Felton,SG,26,DEN,5.0,152.0,11.2,.479,.320,.480,0.0,6.6,3.3,24.6,2.0,0.0,14.2,21.2,,-0.1,0.1,0.0,-0.001,,-1.1,-0.4,-1.5,0.0,2011
60,Rudy FernÃ¡ndez,SG,25,POR,6.0,81.0,6.8,.387,.556,.500,3.2,14.9,9.2,9.6,1.4,1.1,8.3,15.1,,-0.1,0.0,0.0,-0.022,,-3.2,-0.2,-3.4,0.0,2011
61,Landry Fields,SG,22,NYK,4.0,71.0,0.3,.198,.267,.400,1.4,7.2,4.0,11.3,1.5,3.0,18.5,13.4,,-0.3,0.0,-0.2,-0.163,,-5.7,-1.8,-7.5,-0.1,2011
62,Derek Fisher,PG,36,LAL,10.0,325.0,12.4,.538,.254,.313,0.4,10.7,5.2,17.5,2.4,0.5,9.5,12.3,,0.5,0.2,0.7,0.101,,-0.9,2.4,1.5,0.3,2011
63,Gary Forbes,SF,25,DEN,1.0,2.0,-12.4,.000,.000,.000,0.0,55.6,27.8,0.0,0.0,0.0,0.0,22.8,,0.0,0.0,0.0,-0.497,,-14.8,-5.9,-20.7,0.0,2011
64,T.J. Ford,PG,27,IND,2.0,14.0,21.9,1.167,.333,.000,0.0,8.5,4.0,30.5,0.0,0.0,40.0,16.2,,0.0,0.0,0.0,0.145,,6.2,-1.1,5.2,0.0,2011
65,Jeff Foster,C,34,IND,5.0,93.0,10.2,.548,.000,.667,11.6,18.0,14.6,7.1,1.1,3.5,24.4,10.0,,0.0,0.1,0.1,0.059,,-2.9,1.1,-1.8,0.0,2011
66,Danilo Gallinari,SF,22,DEN,5.0,148.0,11.9,.563,.341,.477,0.8,12.0,6.4,12.3,1.4,0.0,11.6,18.6,,0.1,0.1,0.2,0.065,,0.0,0.6,0.6,0.1,2011
67,Kevin Garnett*,PF,34,BOS,9.0,328.0,17.3,.479,.008,.228,8.3,27.3,18.3,12.4,2.8,2.3,12.0,23.2,,0.0,0.7,0.8,0.113,,-0.1,2.5,2.4,0.4,2011
68,Marc Gasol,C,26,MEM,13.0,519.0,18.9,.563,.014,.518,8.9,23.8,16.2,9.4,1.4,4.5,13.1,17.5,,0.9,0.8,1.7,0.153,,1.7,2.2,3.9,0.8,2011
69,Pau Gasol*,C,30,LAL,10.0,358.0,17.3,.497,.018,.402,10.5,17.2,13.6,17.9,0.6,4.2,11.4,19.7,,0.6,0.2,0.9,0.115,,1.6,0.3,1.9,0.4,2011
70,Paul George,SG,20,IND,5.0,133.0,10.0,.411,.394,.242,4.0,18.0,10.6,6.2,2.8,6.1,16.1,14.8,,-0.2,0.2,0.0,0.012,,-1.8,2.8,1.1,0.1,2011
71,Taj Gibson,PF,25,CHI,16.0,284.0,16.5,.575,.013,.197,10.7,17.1,13.9,5.7,1.0,6.0,14.5,15.7,,0.4,0.5,0.9,0.153,,-1.1,2.7,1.5,0.3,2011
72,Manu GinÃ³bili*,SG,33,SAS,5.0,174.0,22.3,.585,.400,.586,1.3,12.3,6.7,23.6,4.0,1.2,16.2,28.3,,0.3,0.3,0.6,0.155,,4.2,2.9,7.1,0.4,2011
73,Danny Granger,SF,27,IND,5.0,183.0,22.0,.556,.256,.178,3.5,14.4,8.7,19.5,1.7,0.4,6.7,25.7,,0.5,0.1,0.6,0.17,,5.8,0.8,6.6,0.4,2011
74,Aaron Gray,C,26,NOH,6.0,87.0,9.6,.636,.000,.615,4.6,26.0,15.6,4.0,1.3,1.9,23.2,12.4,,0.0,0.1,0.1,0.034,,-3.3,1.6,-1.7,0.0,2011
75,Danny Green,SG,23,SAS,4.0,7.0,26.0,.417,.667,.000,0.0,17.0,8.3,70.8,7.6,10.3,14.3,46.9,,0.0,0.0,0.0,0.027,,6.4,9.7,16.1,0.0,2011
76,Jeff Green,SF,24,BOS,9.0,173.0,9.9,.542,.302,.340,4.5,12.1,8.5,1.9,1.6,2.0,16.5,20.2,,0.0,0.2,0.2,0.046,,-2.5,0.8,-1.7,0.0,2011
77,Willie Green,SG,29,NOH,6.0,84.0,6.1,.435,.250,.194,1.6,6.0,3.8,9.2,1.3,0.0,7.1,25.0,,-0.1,0.0,-0.2,-0.09,,-4.7,-2.0,-6.7,-0.1,2011
78,Hamed Haddadi,C,25,MEM,9.0,31.0,11.7,.435,.100,.600,10.9,19.0,14.8,0.0,0.0,13.5,13.7,21.5,,0.0,0.1,0.0,0.044,,-5.5,2.6,-2.9,0.0,2011
79,Tyler Hansbrough,PF,25,IND,5.0,164.0,8.9,.412,.000,.300,8.5,10.2,9.3,5.4,2.0,0.0,11.7,21.2,,-0.2,0.1,-0.1,-0.027,,-3.0,-2.4,-5.4,-0.1,2011
80,James Harden,SG,21,OKC,17.0,537.0,19.1,.634,.547,.576,2.2,16.9,9.8,19.2,2.1,1.9,13.8,17.1,,1.6,0.6,2.2,0.193,,3.0,2.7,5.7,1.0,2011
81,Al Harrington,PF,30,DEN,5.0,70.0,12.8,.589,.455,.182,1.6,9.5,5.6,13.3,2.2,0.0,14.4,18.1,,0.1,0.0,0.1,0.064,,1.5,1.5,3.0,0.1,2011
82,Udonis Haslem,PF,30,MIA,12.0,290.0,7.1,.435,.000,.147,5.6,16.7,11.3,5.4,1.2,1.1,13.2,14.0,,-0.2,0.3,0.2,0.03,,-3.8,-0.3,-4.1,-0.1,2011
83,Spencer Hawes,C,22,PHI,5.0,98.0,8.1,.374,.030,.121,5.5,15.8,10.6,15.8,0.0,1.7,5.4,18.0,,-0.1,0.0,-0.1,-0.027,,-3.3,0.0,-3.3,0.0,2011
84,Brendan Haywood,C,31,DAL,18.0,275.0,10.7,.561,.000,1.387,15.5,17.1,16.3,2.2,0.4,5.4,20.7,11.2,,0.3,0.3,0.6,0.11,,-3.0,1.3,-1.6,0.0,2011
85,Roy Hibbert,C,24,IND,5.0,132.0,12.4,.495,.000,.378,12.2,17.2,14.6,4.3,0.8,5.5,19.9,22.4,,-0.1,0.1,0.0,0.006,,-3.5,-0.5,-4.0,-0.1,2011
86,NenÃª,C,28,DEN,5.0,162.0,17.1,.529,.000,1.043,9.6,21.3,15.5,9.1,1.6,2.1,10.6,21.2,,0.2,0.2,0.4,0.115,,1.4,0.4,1.8,0.2,2011
87,George Hill,PG,24,SAS,6.0,189.0,15.6,.554,.300,.600,3.0,15.8,9.2,12.7,2.5,0.8,11.2,17.7,,0.3,0.2,0.5,0.135,,0.4,2.0,2.4,0.2,2011
88,Kirk Hinrich,PG,30,ATL,6.0,173.0,14.6,.582,.365,.019,0.7,9.0,4.9,17.3,2.3,1.0,7.1,16.0,,0.3,0.2,0.5,0.132,,0.3,2.9,3.2,0.2,2011
89,Jrue Holiday,PG,20,PHI,5.0,188.0,17.2,.550,.362,.259,1.7,9.4,5.5,25.8,3.0,0.9,14.6,19.3,,0.2,0.1,0.4,0.094,,2.6,2.2,4.8,0.3,2011
90,Al Horford,C,24,ATL,12.0,468.0,13.3,.458,.015,.190,6.5,23.1,14.9,16.0,0.6,2.2,10.3,17.3,,0.1,0.6,0.7,0.07,,-0.1,0.1,0.0,0.2,2011
91,Eddie House,SG,32,MIA,7.0,48.0,0.3,.324,.588,.000,2.6,9.9,6.3,3.5,4.6,0.0,19.0,21.3,,-0.2,0.1,-0.1,-0.133,,-9.2,0.3,-9.0,-0.1,2011
92,Dwight Howard*,C,25,ORL,6.0,258.0,26.1,.677,.012,1.086,12.3,30.8,21.4,2.6,0.9,3.4,21.6,28.2,,0.7,0.6,1.3,0.238,,3.3,1.7,5.0,0.5,2011
93,Juwan Howard,PF,37,MIA,11.0,60.0,9.0,.577,.000,1.444,6.2,13.8,10.1,2.7,0.0,0.0,12.0,13.6,,0.1,0.0,0.1,0.109,,-3.0,-0.5,-3.6,0.0,2011
94,Serge Ibaka,PF,21,OKC,17.0,490.0,15.2,.514,.007,.276,11.4,17.6,14.6,1.1,0.4,8.1,11.4,17.0,,0.5,0.6,1.1,0.109,,-1.6,0.8,-0.8,0.1,2011
95,Andre Iguodala,SF,27,PHI,5.0,182.0,14.4,.490,.269,.269,4.2,17.0,10.5,32.0,1.5,0.9,19.4,19.1,,0.0,0.1,0.2,0.045,,-0.3,1.4,1.1,0.1,2011
96,Zydrunas Ilgauskas,C,35,MIA,9.0,104.0,10.7,.490,.000,.200,17.9,19.3,18.7,5.4,0.0,2.4,21.6,19.5,,0.0,0.1,0.1,0.04,,-4.0,-1.5,-5.5,-0.1,2011
97,D.J. Mbenga,C,30,NOH,5.0,26.0,16.3,.868,.000,1.000,10.2,14.5,12.4,6.3,4.3,9.3,25.8,7.5,,0.1,0.0,0.1,0.172,,-2.2,7.9,5.7,0.1,2011
98,Royal Ivey,SG,29,OKC,2.0,6.0,57.0,1.500,1.000,.000,0.0,18.7,9.6,43.8,0.0,0.0,0.0,15.1,,0.1,0.0,0.1,0.687,,32.0,10.4,42.3,0.1,2011
99,Jarrett Jack,SG,27,NOH,6.0,111.0,8.5,.426,.147,.471,1.2,15.9,8.7,20.3,0.5,0.7,16.3,22.1,,-0.2,0.0,-0.2,-0.088,,-3.0,-2.0,-5.1,-0.1,2011
100,LeBron James,SF,26,MIA,21.0,922.0,23.7,.563,.228,.418,4.6,18.2,11.6,27.6,2.1,2.2,13.0,26.9,,2.4,1.4,3.8,0.198,,5.2,1.9,7.1,2.1,2011
101,Richard Jefferson,SF,30,SAS,6.0,176.0,7.7,.544,.548,.355,1.3,15.6,8.3,4.6,0.9,1.2,14.3,11.2,,0.0,0.2,0.2,0.054,,-1.7,0.2,-1.4,0.0,2011
102,Jared Jeffries,PF,29,NYK,4.0,85.0,16.8,.505,.000,.174,15.5,10.5,13.3,2.2,1.8,5.9,10.8,14.4,,0.1,0.1,0.2,0.108,,1.5,1.1,2.7,0.1,2011
103,Armon Johnson,PG,21,POR,2.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-4.5,-2.9,-7.4,0.0,2011
104,Chris Johnson,C,25,POR,4.0,19.0,16.4,1.064,.000,2.000,0.0,31.7,16.3,0.0,0.0,9.4,0.0,5.0,,0.1,0.0,0.1,0.222,,-0.2,5.3,5.1,0.0,2011
105,Joe Johnson,SG,29,ATL,12.0,497.0,15.3,.522,.212,.212,4.4,9.0,6.7,15.8,1.5,0.2,12.5,24.4,,0.3,0.3,0.6,0.058,,1.8,-1.1,0.7,0.3,2011
106,Trey Johnson,SG,26,LAL,3.0,12.0,3.2,.255,.200,.400,9.8,33.4,20.8,13.0,0.0,0.0,0.0,23.3,,0.0,0.0,0.0,-0.105,,-7.1,-3.4,-10.5,0.0,2011
107,Dahntay Jones,SG,30,IND,3.0,50.0,13.1,.543,.150,.450,4.3,0.0,2.3,7.9,1.1,0.0,11.1,24.4,,0.1,0.0,0.1,0.056,,-0.6,-0.2,-0.8,0.0,2011
108,James Jones,SF,30,MIA,12.0,272.0,11.5,.688,.725,.255,1.4,11.7,6.7,1.3,1.2,0.6,6.6,10.9,,0.6,0.3,0.9,0.151,,0.6,0.9,1.5,0.2,2011
109,Jason Kidd*,PG,37,DAL,21.0,744.0,15.7,.560,.714,.186,1.9,13.6,7.8,32.7,3.0,1.1,24.3,15.1,,0.9,0.9,1.9,0.121,,2.1,2.7,4.8,1.3,2011
110,Kyle Korver,SG,29,CHI,16.0,276.0,8.9,.519,.531,.071,0.4,7.9,4.1,10.9,1.6,0.8,13.7,19.6,,0.1,0.3,0.4,0.072,,-1.9,0.5,-1.5,0.0,2011
111,Kosta Koufos,C,21,DEN,1.0,2.0,43.8,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,,0.0,0.0,0.0,0.338,,15.6,2.9,18.5,0.0,2011
112,Nenad KrstiÄ,C,27,BOS,7.0,56.0,11.1,.644,.000,.375,11.5,14.5,13.1,5.5,0.0,6.1,24.4,10.5,,0.1,0.1,0.1,0.115,,-2.0,2.1,0.1,0.0,2011
113,Carl Landry,PF,27,NOH,6.0,213.0,14.4,.567,.000,.529,6.9,11.2,9.1,5.2,1.1,1.1,12.5,22.5,,0.3,0.0,0.3,0.066,,-0.4,-0.8,-1.2,0.0,2011
114,Ty Lawson,PG,23,DEN,5.0,167.0,20.1,.628,.212,.442,4.7,6.7,5.7,21.7,1.5,0.5,8.8,18.6,,0.6,0.0,0.6,0.179,,4.5,1.0,5.4,0.3,2011
115,Jamaal Magloire,C,32,MIA,3.0,18.0,8.9,.400,.000,.000,6.9,26.3,16.8,19.8,3.1,0.0,16.7,16.3,,0.0,0.0,0.0,0.056,,-4.2,3.3,-1.0,0.0,2011
116,Ian Mahinmi,C,24,DAL,6.0,33.0,7.5,.614,.000,1.800,11.4,11.0,11.2,0.0,1.7,0.0,0.0,13.2,,0.1,0.0,0.1,0.209,,-8.8,0.4,-8.4,-0.1,2011
117,Shawn Marion,SF,32,DAL,21.0,690.0,15.1,.509,.022,.209,8.4,15.2,11.8,11.6,1.7,2.3,12.8,19.9,,0.6,0.8,1.4,0.096,,-0.3,1.2,0.9,0.5,2011
118,Kenyon Martin,PF,33,DEN,5.0,148.0,12.9,.509,.000,.360,4.5,24.8,14.7,10.5,0.7,1.1,10.8,20.0,,0.0,0.1,0.2,0.053,,-1.4,0.6,-0.7,0.0,2011
119,Roger Mason,SG,30,NYK,3.0,55.0,10.4,.528,.722,.000,5.5,2.3,4.1,10.1,1.0,0.0,5.3,15.2,,0.1,0.0,0.1,0.084,,0.6,-1.2,-0.5,0.0,2011
120,Wesley Matthews,SG,24,POR,6.0,202.0,12.8,.597,.368,.333,1.3,3.0,2.2,5.3,1.1,0.4,9.7,18.3,,0.4,-0.1,0.3,0.064,,0.2,-1.1,-0.9,0.1,2011
121,Eric Maynor,PG,23,OKC,17.0,220.0,13.3,.480,.325,.247,2.7,8.7,5.8,28.9,2.2,0.0,15.8,20.9,,0.2,0.1,0.3,0.06,,-0.2,-0.5,-0.7,0.1,2011
122,O.J. Mayo,SG,23,MEM,13.0,362.0,12.5,.501,.366,.216,3.1,10.1,6.5,14.5,1.6,0.9,10.4,20.6,,0.3,0.3,0.5,0.071,,-0.3,0.9,0.6,0.2,2011
123,Antonio McDyess,PF,36,SAS,6.0,145.0,7.9,.435,.000,.194,7.8,16.4,12.0,9.4,0.7,2.5,15.2,14.9,,-0.1,0.1,0.1,0.021,,-3.6,0.4,-3.2,0.0,2011
124,Josh McRoberts,PF,23,IND,5.0,79.0,10.3,.433,.042,.458,10.9,15.1,12.9,13.0,2.7,1.0,14.8,19.4,,0.0,0.1,0.1,0.038,,-3.7,0.8,-2.9,0.0,2011
