Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
11,Joel Anthony,C,29,MIA,17.0,329.0,9.9,.675,.000,.862,8.3,11.9,10.1,0.9,0.8,4.0,16.7,7.0,,0.6,0.4,0.9,0.138,,-1.6,2.0,0.4,0.2,2012
12,Gilbert Arenas,PG,30,MEM,6.0,23.0,-8.1,.250,.500,.000,0.0,5.5,2.7,7.5,0.0,0.0,11.1,18.1,,-0.1,0.0,-0.1,-0.165,,-13.7,-2.4,-16.0,-0.1,2012
13,Ãmer AÅÄ±k,C,25,CHI,6.0,128.0,8.6,.466,.000,1.214,7.0,16.6,11.9,9.6,0.4,5.8,27.1,10.7,,-0.1,0.3,0.1,0.055,,-3.9,3.7,-0.2,0.1,2012
14,Jeff Ayres,C,24,IND,4.0,9.0,0.2,.333,.000,.000,0.0,25.6,12.9,0.0,0.0,0.0,0.0,15.4,,0.0,0.0,0.0,-0.017,,-9.3,-2.0,-11.4,0.0,2012
15,Kelenna Azubuike,SG,28,DAL,1.0,5.0,21.6,.500,.333,.000,22.6,0.0,12.0,0.0,10.6,0.0,25.0,36.8,,0.0,0.0,0.0,-0.038,,8.2,6.4,14.5,0.0,2012
16,Leandro Barbosa,SG,29,IND,11.0,223.0,5.3,.402,.274,.164,2.6,9.8,6.2,10.9,1.2,0.4,14.2,18.9,,-0.3,0.2,-0.1,-0.026,,-4.3,-0.6,-4.9,-0.2,2012
17,Matt Barnes,SF,31,LAL,11.0,185.0,4.2,.321,.525,.068,5.1,15.9,10.4,13.4,2.9,1.9,19.8,18.5,,-0.5,0.1,-0.4,-0.106,,-6.6,0.5,-6.1,-0.2,2012
18,Brandon Bass,PF,26,BOS,20.0,608.0,14.5,.544,.000,.366,5.3,14.9,10.3,4.4,1.3,1.3,6.9,17.6,,1.0,0.8,1.8,0.144,,-0.1,0.9,0.8,0.4,2012
19,Shane Battier,SF,33,MIA,23.0,768.0,8.5,.547,.786,.114,2.4,9.1,5.8,5.4,1.6,1.5,9.8,10.2,,0.8,0.8,1.5,0.097,,-0.7,1.7,1.0,0.6,2012
20,Rodrigue Beaubois,PG,23,DAL,2.0,12.0,-5.8,.000,.500,.000,0.0,10.7,5.0,25.4,0.0,0.0,33.3,11.5,,-0.1,0.0,-0.1,-0.265,,-9.2,-2.7,-12.0,0.0,2012
21,Mike Bibby,PG,33,NYK,5.0,118.0,11.7,.555,.739,.130,3.0,19.4,10.8,19.6,0.5,0.0,14.1,11.4,,0.2,0.0,0.2,0.076,,1.7,1.5,3.2,0.2,2012
22,DeJuan Blair,PF,22,SAS,10.0,76.0,22.9,.624,.000,.222,11.2,23.6,17.6,4.6,2.0,1.0,3.3,18.8,,0.3,0.1,0.4,0.244,,3.1,2.2,5.2,0.1,2012
23,Steve Blake,PG,31,LAL,12.0,306.0,10.3,.576,.694,.113,2.7,9.3,5.9,13.6,1.4,0.5,18.7,11.8,,0.3,0.0,0.3,0.042,,-1.4,0.4,-1.0,0.1,2012
24,Eric Bledsoe,PG,22,LAC,11.0,189.0,22.2,.621,.111,.254,7.8,9.1,8.5,23.6,3.7,1.7,17.6,21.7,,0.5,0.2,0.7,0.168,,3.1,3.1,6.2,0.4,2012
25,Matt Bonner,PF,31,SAS,13.0,165.0,5.6,.453,.719,.156,1.5,15.6,8.8,7.5,0.6,1.8,8.1,10.5,,0.0,0.1,0.2,0.049,,-2.8,1.2,-1.6,0.0,2012
26,Carlos Boozer,PF,30,CHI,6.0,200.0,9.8,.435,.000,.078,5.6,26.0,16.1,17.4,1.4,0.7,19.8,27.0,,-0.5,0.4,-0.1,-0.032,,-2.9,0.7,-2.2,0.0,2012
27,Chris Bosh*,PF,27,MIA,14.0,439.0,19.7,.574,.088,.351,10.2,19.7,15.1,3.3,0.7,2.6,10.5,20.8,,1.1,0.6,1.7,0.183,,2.9,-0.4,2.5,0.5,2012
28,Avery Bradley,PG,21,BOS,10.0,248.0,6.9,.441,.324,.265,1.5,7.9,4.8,5.4,1.8,2.0,11.6,16.9,,-0.3,0.3,0.0,0.007,,-3.9,0.5,-3.4,-0.1,2012
29,Elton Brand,C,32,PHI,13.0,356.0,14.1,.495,.000,.323,6.6,13.7,9.9,3.6,1.7,4.3,5.8,16.1,,0.3,0.7,1.0,0.135,,-0.9,1.7,0.8,0.3,2012
30,Corey Brewer,SF,25,DEN,7.0,116.0,18.7,.504,.370,.148,5.3,6.8,6.1,8.6,3.2,1.2,3.4,22.5,,0.3,0.1,0.4,0.146,,2.1,1.7,3.8,0.2,2012
31,Ronnie Brewer,SG,26,CHI,5.0,83.0,4.2,.231,.000,.188,5.4,19.2,12.5,16.4,2.6,0.9,25.7,13.1,,-0.3,0.2,-0.1,-0.056,,-5.7,2.2,-3.5,0.0,2012
32,Kobe Bryant*,SG,33,LAL,12.0,476.0,24.4,.525,.199,.316,3.5,9.6,6.5,24.0,1.8,0.3,9.0,35.8,,1.4,0.0,1.4,0.143,,5.7,-0.3,5.4,0.9,2012
33,Alec Burks,SG,20,UTA,4.0,63.0,9.7,.381,.071,.500,7.6,11.4,9.3,8.3,1.7,0.0,8.1,25.6,,-0.1,0.0,-0.1,-0.057,,-1.5,-1.6,-3.0,0.0,2012
34,Caron Butler,SF,31,LAC,10.0,268.0,6.2,.434,.337,.174,1.8,11.9,6.9,6.3,1.2,0.6,13.9,20.7,,-0.4,0.1,-0.4,-0.067,,-3.6,-2.1,-5.7,-0.3,2012
35,Jimmy Butler,SG,22,CHI,3.0,4.0,-4.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.033,,-10.9,0.1,-10.8,0.0,2012
36,Andrew Bynum,C,24,LAL,12.0,451.0,22.9,.545,.000,.451,10.7,21.0,15.8,7.0,0.6,5.8,8.0,20.0,,1.3,0.3,1.6,0.167,,3.4,0.5,4.0,0.7,2012
37,Brian Cardinal,SF,34,DAL,2.0,9.0,16.8,.750,.500,.000,0.0,43.0,20.1,0.0,0.0,0.0,0.0,10.2,,0.0,0.0,0.0,0.148,,4.5,3.6,8.1,0.0,2012
38,DeMarre Carroll,SF,25,UTA,4.0,73.0,11.0,.500,.263,.000,9.2,13.1,10.9,7.4,1.4,1.1,13.6,13.1,,0.0,0.0,0.0,0.025,,-1.5,0.9,-0.7,0.0,2012
39,Vince Carter*,SG,35,DAL,4.0,107.0,6.2,.371,.244,.195,5.3,20.5,12.4,1.7,2.5,1.6,11.9,21.7,,-0.3,0.1,-0.2,-0.095,,-4.9,-0.4,-5.3,-0.1,2012
40,Mario Chalmers,PG,25,MIA,23.0,819.0,13.2,.555,.442,.288,1.8,10.4,6.2,18.0,1.9,0.6,15.2,16.1,,1.2,0.9,2.1,0.122,,0.1,1.2,1.3,0.7,2012
41,Tyson Chandler,C,29,NYK,5.0,167.0,10.0,.491,.000,.600,12.6,20.5,16.4,4.2,2.3,4.0,32.2,13.2,,-0.2,0.1,0.0,-0.01,,-2.4,1.2,-1.2,0.0,2012
42,Earl Clark,PF,24,ORL,5.0,88.0,13.9,.474,.000,.389,10.3,33.3,21.6,2.1,1.3,4.4,15.9,13.9,,0.0,0.2,0.1,0.078,,-1.7,1.8,0.2,0.0,2012
43,Norris Cole,PG,23,MIA,19.0,170.0,5.1,.415,.324,.243,0.7,6.3,3.6,10.8,2.2,0.0,10.9,12.9,,-0.1,0.2,0.1,0.032,,-5.6,1.2,-4.3,-0.1,2012
44,Jason Collins,C,33,ATL,5.0,85.0,-2.2,.545,.000,.000,5.2,11.6,8.2,0.0,0.6,0.0,47.6,11.9,,-0.2,0.1,-0.1,-0.067,,-9.8,0.6,-9.2,-0.1,2012
45,Darren Collison,PG,24,IND,11.0,205.0,23.2,.599,.157,.329,1.7,6.2,4.0,30.9,3.7,0.0,12.1,20.6,,0.7,0.3,1.0,0.242,,4.7,3.6,8.3,0.5,2012
46,Nick Collison,PF,31,OKC,20.0,332.0,12.5,.638,.000,.137,11.0,13.1,12.1,8.5,1.9,1.2,18.2,9.3,,0.7,0.1,0.8,0.119,,-0.4,0.9,0.5,0.2,2012
47,Mike Conley,PG,24,MEM,7.0,277.0,15.7,.550,.289,.421,1.7,8.7,5.1,32.6,1.2,0.0,15.1,17.7,,0.6,0.2,0.8,0.146,,2.4,0.3,2.7,0.3,2012
48,Daequan Cook,SG,24,OKC,16.0,109.0,9.9,.475,.649,.054,0.0,9.7,4.9,5.7,1.5,0.0,0.0,16.3,,0.1,0.0,0.1,0.036,,-0.4,-1.4,-1.8,0.0,2012
49,Dante Cunningham,PF,24,MEM,7.0,49.0,9.1,.364,.000,.000,14.5,12.9,13.7,0.0,1.1,3.5,8.3,11.3,,0.0,0.1,0.1,0.052,,-0.7,-0.3,-1.0,0.0,2012
50,Erick Dampier,C,36,ATL,4.0,55.0,11.8,.559,.000,.231,14.1,15.7,14.9,0.0,0.0,1.4,17.3,15.1,,0.0,0.1,0.1,0.113,,-1.5,-0.8,-2.4,0.0,2012
51,Marquis Daniels,SG,31,BOS,15.0,92.0,12.4,.641,.105,.526,1.3,11.2,6.5,5.7,1.2,0.9,7.9,13.5,,0.2,0.1,0.3,0.163,,-2.3,3.1,0.8,0.1,2012
52,Baron Davis,PG,32,NYK,4.0,97.0,6.0,.615,.609,.217,0.0,3.9,1.9,25.6,0.0,0.0,34.0,18.6,,0.0,-0.1,-0.1,-0.051,,-2.3,-1.7,-4.0,-0.1,2012
53,Glen Davis,PF,26,ORL,5.0,190.0,18.8,.481,.000,.247,13.7,14.2,13.9,4.9,0.9,2.4,8.4,27.7,,0.2,0.1,0.3,0.068,,1.3,-1.1,0.2,0.1,2012
54,Luol Deng,SF,26,CHI,6.0,228.0,14.3,.512,.278,.089,3.9,19.6,12.0,7.2,1.2,2.9,10.9,18.8,,0.1,0.4,0.5,0.105,,1.3,2.1,3.3,0.3,2012
55,Boris Diaw,PF,29,SAS,14.0,346.0,14.5,.592,.257,.114,9.8,14.6,12.3,14.7,1.7,0.8,16.9,11.9,,0.8,0.3,1.1,0.151,,1.7,1.7,3.4,0.5,2012
56,Keyon Dooling,SG,31,BOS,20.0,212.0,9.9,.558,.583,.063,1.2,7.0,4.2,11.1,1.5,1.5,5.7,12.1,,0.3,0.3,0.5,0.119,,-1.2,2.7,1.5,0.2,2012
57,Toney Douglas,PG,25,NYK,1.0,8.0,17.5,1.000,.000,.000,0.0,0.0,0.0,24.4,0.0,0.0,0.0,5.9,,0.0,0.0,0.0,0.18,,5.3,-0.2,5.1,0.0,2012
58,Chris Duhon,PG,29,ORL,5.0,61.0,3.5,.255,.600,.400,0.0,13.5,6.6,23.9,4.5,1.3,54.3,10.3,,-0.2,0.1,-0.1,-0.095,,-7.2,3.7,-3.5,0.0,2012
59,Tim Duncan*,C,35,SAS,14.0,463.0,22.9,.529,.005,.284,8.4,24.0,16.5,14.7,1.1,4.5,8.4,25.2,,1.1,0.7,1.8,0.184,,2.8,2.2,5.0,0.8,2012
60,Kevin Durant,SF,23,OKC,20.0,837.0,27.5,.632,.287,.402,1.9,19.0,10.6,16.4,1.8,2.4,12.3,28.8,,3.5,0.6,4.0,0.231,,7.3,0.8,8.1,2.2,2012
61,Devin Ebanks,SG,22,LAL,9.0,126.0,12.2,.435,.077,.205,5.8,11.3,8.5,7.9,1.3,3.9,4.5,16.0,,0.1,0.0,0.1,0.041,,-2.0,1.7,-0.4,0.1,2012
62,Jeremy Evans,SF,24,UTA,2.0,7.0,24.9,.532,.000,2.000,0.0,51.1,22.8,20.9,7.5,0.0,0.0,11.6,,0.0,0.0,0.0,0.272,,3.3,8.7,11.9,0.0,2012
63,Reggie Evans,PF,31,LAC,11.0,198.0,11.5,.506,.000,2.667,12.5,37.1,24.8,0.8,2.5,2.4,21.6,10.1,,0.1,0.3,0.4,0.097,,-2.1,1.0,-1.0,0.0,2012
64,Christian Eyenga,SF,22,LAL,3.0,9.0,22.5,.581,.000,.333,11.7,12.1,11.9,21.8,6.0,7.9,22.5,22.3,,0.0,0.0,0.0,0.119,,-2.7,7.2,4.5,0.0,2012
65,Kenneth Faried,PF,22,DEN,7.0,192.0,18.0,.559,.000,.200,13.4,23.2,18.4,3.3,1.4,3.0,17.7,18.1,,0.2,0.2,0.5,0.121,,-0.2,-0.5,-0.7,0.1,2012
66,Derrick Favors,PF,20,UTA,4.0,116.0,18.5,.482,.000,.806,11.6,24.7,17.4,3.1,2.3,4.2,9.3,20.1,,0.1,0.1,0.2,0.086,,1.3,0.9,2.2,0.1,2012
67,Landry Fields,SG,23,NYK,5.0,115.0,11.0,.528,.161,.226,4.1,12.1,7.9,12.0,1.4,0.0,20.9,17.7,,0.0,0.0,0.0,-0.005,,0.0,0.8,0.8,0.1,2012
68,Derek Fisher,PG,37,OKC,20.0,446.0,10.4,.512,.407,.076,0.5,7.9,4.3,8.4,2.0,0.4,4.7,13.5,,0.5,0.1,0.6,0.06,,-1.4,1.0,-0.4,0.2,2012
69,Randy Foye,SG,28,LAC,11.0,291.0,9.2,.521,.432,.176,1.7,7.6,4.6,9.6,1.1,0.8,13.1,15.2,,0.1,0.0,0.1,0.024,,-0.4,-1.5,-2.0,0.0,2012
70,Enes Freedom,C,19,UTA,4.0,43.0,12.7,.426,.000,.063,17.9,22.2,19.8,4.5,0.0,7.5,19.6,20.6,,-0.1,0.0,0.0,-0.047,,-3.8,-0.7,-4.5,0.0,2012
71,Danilo Gallinari,SF,23,DEN,7.0,222.0,13.4,.450,.245,.255,4.2,12.1,8.2,11.8,1.2,1.3,7.9,22.5,,0.2,0.1,0.3,0.061,,0.0,-0.8,-0.8,0.1,2012
72,Kevin Garnett*,C,35,BOS,20.0,737.0,20.5,.541,.013,.250,5.2,27.3,16.6,8.5,1.7,3.2,11.0,26.5,,0.7,1.6,2.3,0.149,,2.1,1.9,3.9,1.1,2012
73,Marc Gasol,C,27,MEM,7.0,261.0,19.5,.603,.014,.623,7.3,15.0,11.0,15.9,0.4,4.3,12.9,17.9,,0.8,0.3,1.1,0.204,,2.9,2.8,5.7,0.5,2012
74,Pau Gasol*,PF,31,LAL,12.0,444.0,17.0,.482,.035,.203,9.0,18.7,13.7,16.7,0.7,4.0,11.4,17.9,,0.6,0.2,0.8,0.088,,1.3,1.0,2.3,0.5,2012
75,Rudy Gay,SF,25,MEM,7.0,279.0,14.6,.505,.167,.351,4.2,16.3,10.1,7.2,1.8,0.6,13.8,25.3,,0.2,0.3,0.5,0.085,,0.5,0.1,0.6,0.2,2012
76,Paul George,SG,21,IND,11.0,371.0,12.5,.499,.432,.295,4.7,18.0,11.4,11.8,2.6,0.9,16.4,16.0,,0.2,0.6,0.8,0.103,,-0.1,2.0,1.9,0.4,2012
77,Taj Gibson,PF,26,CHI,6.0,137.0,19.8,.512,.000,.478,12.3,18.6,15.5,5.3,1.6,5.4,5.1,19.9,,0.3,0.3,0.6,0.212,,1.7,2.4,4.1,0.2,2012
78,Manu GinÃ³bili*,SG,34,SAS,14.0,390.0,17.0,.592,.469,.386,2.5,11.8,7.3,23.0,1.3,0.7,19.8,25.2,,0.7,0.3,1.0,0.12,,2.0,-0.2,1.8,0.4,2012
79,Andrew Goudelock,SG,23,LAL,4.0,10.0,19.7,.833,.333,.000,0.0,10.9,5.4,0.0,0.0,0.0,0.0,13.6,,0.0,0.0,0.0,0.192,,5.3,0.3,5.7,0.0,2012
80,Danny Granger,SF,28,IND,11.0,420.0,12.9,.502,.420,.161,4.2,12.9,8.6,12.1,0.8,0.8,13.5,23.7,,0.3,0.4,0.7,0.075,,1.7,-1.0,0.7,0.3,2012
81,Danny Green,SG,24,SAS,14.0,289.0,11.7,.540,.637,.110,1.3,16.3,9.1,7.9,1.3,2.5,13.6,17.8,,0.1,0.3,0.4,0.065,,-0.1,1.2,1.1,0.2,2012
82,Willie Green,SG,30,ATL,5.0,63.0,5.7,.500,.308,.000,1.8,13.7,7.4,8.6,0.0,0.0,13.3,11.4,,0.0,0.1,0.1,0.06,,-3.5,-0.2,-3.6,0.0,2012
83,Blake Griffin,PF,22,LAC,11.0,393.0,20.8,.533,.006,.393,6.0,17.8,11.9,13.8,2.7,2.0,11.3,27.3,,0.6,0.4,1.0,0.118,,2.4,0.5,2.8,0.5,2012
84,Hamed Haddadi,C,26,MEM,4.0,21.0,22.2,.868,.000,1.000,28.2,24.1,26.2,8.3,0.0,8.3,25.8,8.6,,0.1,0.0,0.1,0.27,,2.4,3.2,5.6,0.0,2012
85,Jordan Hamilton,SF,21,DEN,2.0,5.0,24.9,.667,.000,.000,0.0,0.0,0.0,0.0,10.6,0.0,25.0,35.1,,0.0,0.0,0.0,0.014,,-3.0,6.1,3.1,0.0,2012
86,Richard Hamilton,SG,33,CHI,6.0,171.0,13.6,.489,.086,.314,5.2,6.8,6.1,19.5,0.3,0.0,9.1,23.9,,0.2,0.2,0.4,0.103,,1.3,-0.6,0.6,0.1,2012
87,Tyler Hansbrough,PF,26,IND,11.0,164.0,8.7,.405,.000,.420,8.6,16.1,12.4,6.2,1.7,1.5,11.9,19.0,,-0.1,0.2,0.1,0.035,,-3.4,0.2,-3.3,-0.1,2012
88,James Harden,SG,22,OKC,20.0,630.0,20.9,.605,.364,.589,2.5,16.6,9.7,17.2,2.6,0.3,13.5,23.2,,2.0,0.4,2.4,0.184,,2.9,0.6,3.5,0.9,2012
89,Justin Harper,PF,22,ORL,1.0,5.0,-8.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,,0.0,0.0,0.0,-0.266,,-8.6,-4.1,-12.7,0.0,2012
90,Josh Harrellson,PF,22,NYK,4.0,25.0,10.6,.506,.111,.222,14.0,25.4,19.4,0.0,0.0,0.0,16.8,22.5,,0.0,0.0,0.0,0.018,,-3.2,-0.7,-3.8,0.0,2012
91,Al Harrington,PF,31,DEN,7.0,163.0,10.4,.417,.467,.200,4.4,14.0,9.3,5.6,1.0,0.4,3.5,22.8,,0.0,0.1,0.1,0.035,,0.1,-2.1,-2.0,0.0,2012
92,Devin Harris,PG,28,UTA,4.0,120.0,9.6,.480,.313,.292,0.0,6.0,2.7,23.9,1.3,1.3,18.1,23.9,,-0.1,0.0,-0.1,-0.049,,-1.3,-1.1,-2.3,0.0,2012
93,Terrel Harris,SG,24,MIA,4.0,10.0,23.3,.665,.500,2.000,0.0,35.5,18.2,0.0,0.0,0.0,0.0,18.0,,0.1,0.0,0.1,0.316,,1.7,0.8,2.5,0.0,2012
94,Udonis Haslem,PF,31,MIA,22.0,452.0,10.6,.513,.000,.398,10.2,27.2,18.9,4.5,0.6,1.1,16.2,13.1,,0.4,0.7,1.0,0.111,,-2.2,0.5,-1.6,0.0,2012
95,Spencer Hawes,C,23,PHI,13.0,332.0,13.7,.507,.046,.241,5.8,24.3,14.6,12.2,0.7,2.5,15.6,20.4,,0.0,0.6,0.6,0.089,,-0.9,1.3,0.5,0.2,2012
96,Gordon Hayward,SF,21,UTA,4.0,123.0,7.1,.362,.364,.485,1.6,8.7,4.8,15.4,1.3,0.0,7.0,15.2,,0.0,0.0,-0.1,-0.036,,-2.3,-1.1,-3.4,0.0,2012
97,Lazar Hayward,SF,25,OKC,5.0,18.0,6.2,.667,.000,.000,0.0,26.2,13.3,0.0,0.0,0.0,25.0,10.4,,0.0,0.0,0.0,0.004,,-5.5,-0.1,-5.6,0.0,2012
98,Brendan Haywood,C,32,DAL,4.0,61.0,7.2,.371,.000,.571,13.0,12.7,12.8,2.8,0.9,2.8,10.2,14.7,,0.0,0.0,0.0,-0.019,,-3.9,-1.5,-5.3,-0.1,2012
99,Roy Hibbert,C,25,IND,11.0,340.0,20.8,.538,.010,.346,15.5,26.4,21.0,6.5,0.6,8.3,15.5,19.3,,0.5,0.7,1.3,0.179,,1.7,2.0,3.7,0.5,2012
100,George Hill,PG,25,IND,11.0,346.0,17.0,.591,.381,.438,3.0,5.3,4.2,16.5,2.1,0.7,14.9,19.7,,0.8,0.3,1.2,0.163,,3.3,1.2,4.4,0.6,2012
101,Jordan Hill,C,24,LAL,12.0,217.0,14.1,.475,.000,.302,18.9,18.6,18.7,0.7,0.7,2.6,10.4,14.0,,0.3,0.1,0.4,0.089,,-1.7,-2.3,-4.0,-0.1,2012
102,Kirk Hinrich,SG,31,ATL,6.0,141.0,10.1,.551,.533,.067,3.1,7.0,5.0,7.6,1.5,0.0,6.1,11.2,,0.2,0.2,0.4,0.133,,-0.6,1.6,1.0,0.1,2012
103,Jrue Holiday,PG,21,PHI,13.0,494.0,18.0,.519,.274,.246,3.7,10.6,6.9,26.2,2.2,1.2,11.6,21.7,,0.7,0.8,1.5,0.148,,3.1,2.4,5.5,0.9,2012
104,Ryan Hollins,C,27,BOS,17.0,170.0,6.0,.434,.000,.346,11.6,7.4,9.4,7.5,0.0,3.8,18.9,10.6,,0.0,0.2,0.2,0.05,,-4.7,0.4,-4.3,-0.1,2012
105,Al Horford,C,25,ATL,3.0,108.0,17.5,.613,.000,.235,5.1,22.9,13.5,15.9,2.0,2.9,24.2,22.0,,0.0,0.3,0.3,0.128,,-0.3,3.3,2.9,0.1,2012
106,Josh Howard,SF,31,UTA,4.0,63.0,10.2,.391,.118,.294,6.1,18.9,11.8,10.5,1.7,1.3,9.4,14.6,,0.0,0.0,0.0,-0.008,,-0.9,0.6,-0.3,0.0,2012
107,Juwan Howard,PF,38,MIA,9.0,24.0,5.4,.400,.000,.571,0.0,4.9,2.5,0.0,0.0,0.0,0.0,17.5,,0.0,0.0,0.0,-0.006,,-3.5,-3.1,-6.6,0.0,2012
108,Serge Ibaka,PF,22,OKC,20.0,569.0,18.9,.558,.025,.226,10.1,14.1,12.1,3.4,1.0,8.6,5.9,15.3,,1.4,0.5,1.8,0.155,,0.9,1.5,2.4,0.6,2012
109,Andre Iguodala,SF,28,PHI,13.0,505.0,13.4,.478,.325,.371,3.6,13.4,8.2,17.2,2.0,0.8,9.8,18.4,,0.3,0.8,1.1,0.104,,0.5,1.6,2.0,0.5,2012
110,Royal Ivey,SG,30,OKC,5.0,21.0,16.8,.463,.455,.182,5.8,11.2,8.6,8.1,5.0,0.0,7.8,28.8,,0.0,0.0,0.0,0.051,,-2.1,1.4,-0.7,0.0,2012
111,Stephen Jackson,SF,33,SAS,14.0,299.0,14.9,.747,.606,.211,2.0,8.6,5.5,12.1,1.6,0.7,18.8,14.9,,0.8,0.2,1.0,0.161,,2.3,2.4,4.7,0.5,2012
112,LeBron James,SF,27,MIA,23.0,983.0,30.3,.576,.169,.466,6.8,20.5,13.8,28.1,2.4,1.3,11.8,33.4,,4.2,1.6,5.8,0.284,,8.1,2.5,10.5,3.1,2012
113,Al Jefferson,C,27,UTA,4.0,141.0,21.1,.523,.015,.059,4.8,22.8,12.8,16.6,1.9,1.7,6.7,23.0,,0.3,0.0,0.3,0.101,,4.1,2.0,6.1,0.3,2012
114,Jared Jeffries,PF,30,NYK,5.0,34.0,3.9,.167,.000,.000,20.6,22.4,21.4,0.0,1.6,0.0,14.3,9.7,,-0.1,0.0,0.0,-0.062,,-4.4,-1.6,-6.0,0.0,2012
115,Yi Jianlian,PF,24,DAL,1.0,5.0,15.0,.291,.333,.333,0.0,51.5,24.1,0.0,10.6,0.0,0.0,31.7,,0.0,0.0,0.0,-0.132,,-1.5,5.5,3.9,0.0,2012
116,Ivan Johnson,PF,27,ATL,5.0,54.0,7.9,.357,.063,.313,14.3,22.9,18.4,0.0,3.0,0.0,14.2,18.8,,-0.1,0.1,0.0,0.013,,-3.9,-0.2,-4.1,0.0,2012
117,Joe Johnson,SG,30,ATL,6.0,243.0,11.7,.458,.353,.235,2.7,7.6,5.0,17.4,1.8,0.3,12.4,25.4,,-0.2,0.4,0.2,0.042,,1.0,-0.2,0.7,0.2,2012
118,Dahntay Jones,SF,31,IND,7.0,58.0,4.6,.403,.500,.389,8.1,6.0,7.0,8.2,0.9,0.0,12.5,19.2,,0.0,0.0,0.0,0.018,,-4.1,-1.7,-5.8,-0.1,2012
119,James Jones,SG,31,MIA,20.0,173.0,9.8,.538,.698,.233,3.6,10.3,7.0,1.8,0.9,0.5,7.8,14.2,,0.2,0.1,0.4,0.1,,-0.2,0.2,-0.1,0.1,2012
120,DeAndre Jordan,C,23,LAC,11.0,249.0,12.7,.494,.000,.600,8.9,19.7,14.3,2.6,1.5,5.7,12.2,11.2,,0.1,0.3,0.4,0.071,,-0.8,0.7,-0.2,0.1,2012
121,Jerome Jordan,C,25,NYK,1.0,4.0,36.1,.500,.000,.000,58.3,0.0,30.4,0.0,0.0,0.0,0.0,23.7,,0.0,0.0,0.0,0.245,,18.6,-10.0,8.6,0.0,2012
122,Jason Kidd*,PG,38,DAL,4.0,144.0,16.7,.507,.634,.244,2.4,18.8,10.0,29.8,4.4,0.6,19.5,18.0,,0.1,0.1,0.2,0.079,,1.6,4.0,5.6,0.3,2012
123,Kyle Korver,SG,30,CHI,6.0,94.0,9.1,.503,.591,.091,1.2,10.2,5.8,15.6,1.7,2.4,17.9,13.8,,0.0,0.2,0.1,0.074,,-1.8,1.7,-0.2,0.0,2012
