Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
197,Noah Vonleh,PF,20,POR,6.0,12.0,9.6,.000,.000,.000,8.3,26.3,17.1,21.8,8.3,0.0,0.0,10.7,,0.0,0.0,0.0,-0.013,,-2.0,5.8,3.8,0.0,2016
198,Dwyane Wade*,SG,34,MIA,14.0,473.0,22.3,.532,.091,.252,3.2,15.9,9.9,25.4,1.2,2.1,11.9,32.2,,0.7,0.8,1.5,0.148,,4.2,0.7,4.9,0.8,2016
199,Dion Waiters,SG,24,OKC,18.0,491.0,9.3,.520,.424,.227,1.4,9.2,5.3,12.5,1.0,0.5,12.1,14.6,,0.4,0.3,0.7,0.065,,-1.7,0.6,-1.1,0.1,2016
200,Kemba Walker,PG,25,CHO,7.0,260.0,18.2,.472,.281,.229,1.2,8.5,4.6,24.0,1.8,1.2,6.7,33.0,,-0.1,0.2,0.1,0.016,,3.8,-0.4,3.4,0.4,2016
201,Briante Weber,PG,23,MIA,2.0,6.0,5.4,.000,.000,.000,0.0,0.0,0.0,22.2,8.9,0.0,0.0,7.9,,0.0,0.0,0.0,0.024,,-6.2,9.6,3.4,0.0,2016
202,David West,PF,35,SAS,10.0,176.0,14.4,.492,.109,.164,9.1,14.8,12.1,11.1,1.8,3.1,10.6,17.4,,0.1,0.3,0.4,0.116,,-0.4,1.4,0.9,0.1,2016
203,Russell Westbrook,PG,27,OKC,18.0,674.0,26.9,.515,.267,.356,6.9,13.5,10.3,52.4,3.4,0.2,14.6,34.3,,2.0,0.9,2.9,0.208,,7.4,1.7,9.1,1.9,2016
204,Hassan Whiteside,C,26,MIA,10.0,291.0,24.3,.679,.000,.638,11.1,32.1,22.1,1.7,1.5,7.5,12.8,16.6,,0.8,0.8,1.7,0.275,,2.1,3.7,5.8,0.6,2016
205,C.J. Wilcox,SG,25,LAC,2.0,7.0,-1.4,.000,.000,.000,0.0,14.0,7.1,18.4,0.0,0.0,0.0,6.4,,0.0,0.0,0.0,-0.066,,-8.2,-0.9,-9.1,0.0,2016
206,Deron Williams,PG,31,DAL,3.0,49.0,1.2,.417,.389,.000,0.0,5.0,2.4,26.5,1.1,0.0,28.0,23.6,,-0.2,-0.1,-0.3,-0.254,,-4.3,-1.4,-5.8,0.0,2016
207,Marvin Williams,PF,29,CHO,7.0,228.0,6.0,.341,.333,.078,3.3,22.1,12.0,4.4,1.4,1.0,3.7,11.4,,-0.3,0.2,-0.1,-0.021,,-3.3,-0.9,-4.2,-0.1,2016
208,Mo Williams,PG,33,CLE,13.0,68.0,-3.3,.346,.464,.071,0.0,10.3,5.2,6.5,3.1,0.0,25.7,26.4,,-0.4,0.1,-0.3,-0.245,,-10.7,-2.8,-13.5,-0.2,2016
209,Justise Winslow,SF,19,MIA,13.0,330.0,10.1,.516,.243,.405,6.4,15.7,11.3,3.7,1.3,0.9,12.1,14.3,,0.2,0.5,0.7,0.101,,-2.2,0.8,-1.4,0.1,2016
210,Delon Wright,PG,23,TOR,9.0,41.0,12.0,.445,.100,1.300,2.8,9.3,5.9,11.6,3.9,0.0,11.3,20.0,,0.0,0.0,0.0,0.035,,-1.0,0.3,-0.7,0.0,2016
211,Dorell Wright,SF,30,MIA,5.0,19.0,36.1,.680,.500,.400,0.0,35.5,18.7,21.6,0.0,0.0,0.0,29.5,,0.2,0.0,0.2,0.479,,9.1,4.6,13.6,0.1,2016
212,James Young,SG,20,BOS,3.0,10.0,-6.5,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.2,,0.0,0.0,0.0,-0.201,,-11.1,-4.0,-15.1,0.0,2016
213,Joe Young,PG,23,IND,4.0,10.0,9.7,.507,.500,.250,0.0,10.7,5.7,25.8,0.0,0.0,18.4,52.3,,0.0,0.0,0.0,-0.126,,-6.1,-4.3,-10.4,0.0,2016
214,Cody Zeller,C,23,CHO,7.0,137.0,16.8,.624,.000,.553,7.0,25.1,15.4,2.9,0.4,1.7,12.9,18.9,,0.3,0.1,0.4,0.141,,-0.9,0.5,-0.4,0.1,2016
215,Tyler Zeller,C,26,BOS,3.0,38.0,18.8,.510,.000,.400,10.3,32.2,20.6,10.1,0.0,4.7,10.2,22.3,,0.0,0.1,0.1,0.13,,2.9,1.1,4.0,0.1,2016
