Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
25,Cedric Ceballos,SF,21,PHO,3.0,24.0,25.6,.546,.000,.500,13.5,10.4,12.0,20.0,4.2,0.0,6.4,28.3,,0.0,0.0,0.1,0.108,,8.4,1.2,9.6,0.1,1991
26,Tom Chambers,PF,31,PHO,4.0,142.0,11.2,.457,.076,.288,1.5,18.4,9.4,13.6,2.5,2.3,13.9,26.4,,-0.4,0.2,-0.2,-0.053,,-1.5,0.8,-0.7,0.0,1991
27,Maurice Cheeks*,PG,34,NYK,3.0,101.0,11.8,.628,.130,.087,3.8,7.4,5.6,29.6,1.6,0.6,25.1,14.4,,0.1,0.0,0.1,0.042,,0.5,1.3,1.9,0.1,1991
28,Lester Conner,PG,31,MIL,1.0,7.0,12.9,.694,.000,1.000,16.5,0.0,8.9,43.1,0.0,0.0,41.0,15.5,,0.0,0.0,0.0,0.016,,2.6,-2.9,-0.3,0.0,1991
29,Wayne Cooper,C,34,POR,3.0,13.0,6.6,.500,.000,.000,8.8,37.7,22.8,10.5,0.0,0.0,33.3,9.9,,0.0,0.0,0.0,0.03,,-3.9,1.3,-2.6,0.0,1991
30,Dave Corzine,C,34,SEA,2.0,12.0,13.5,.727,.000,.333,0.0,10.1,5.0,0.0,0.0,0.0,0.0,12.3,,0.0,0.0,0.0,0.168,,1.3,-1.5,-0.2,0.0,1991
31,Terry Cummings,PF,29,SAS,4.0,124.0,13.6,.518,.020,.367,13.2,22.4,17.7,5.0,1.1,1.1,13.7,22.1,,0.0,0.1,0.1,0.031,,-0.6,-1.1,-1.7,0.0,1991
32,Adrian Dantley*,SF,35,MIL,3.0,19.0,-1.4,.285,.000,.571,12.2,14.4,13.2,0.0,0.0,0.0,18.6,25.2,,-0.1,0.0,-0.1,-0.272,,-7.2,-6.4,-13.6,-0.1,1991
33,Walter Davis*,SG,36,POR,13.0,111.0,8.8,.425,.021,.125,7.2,8.8,8.0,8.5,1.8,0.0,12.1,22.3,,-0.1,0.1,0.0,-0.019,,-2.5,-1.4,-3.9,-0.1,1991
34,Vlade Divac*,C,22,LAL,19.0,609.0,17.5,.620,.035,.413,10.0,15.4,12.7,5.5,2.3,4.3,16.8,18.1,,0.8,1.0,1.7,0.137,,1.3,2.9,4.3,1.0,1991
35,Greg Dreiling,C,28,IND,5.0,75.0,1.9,.397,.000,.400,12.8,16.8,14.8,0.0,0.0,0.0,14.5,11.4,,0.0,0.0,0.0,-0.031,,-5.6,-3.8,-9.4,-0.1,1991
36,Larry Drew,PG,32,LAL,18.0,116.0,6.4,.491,.333,.182,0.0,8.3,4.2,27.1,0.0,0.0,20.2,17.4,,-0.1,0.0,0.0,-0.006,,-3.3,-2.4,-5.7,-0.1,1991
37,Clyde Drexler*,SG,28,POR,16.0,633.0,21.7,.556,.208,.364,7.2,17.2,12.1,33.6,2.8,1.7,16.3,25.3,,1.1,1.0,2.1,0.159,,5.7,3.1,8.8,1.7,1991
38,Kevin Duckworth,C,26,POR,16.0,511.0,7.8,.452,.000,.308,8.9,16.1,12.4,4.1,0.8,1.0,15.9,20.7,,-0.6,0.5,-0.1,-0.009,,-3.5,-1.7,-5.2,-0.4,1991
39,Joe Dumars*,SG,27,DET,15.0,588.0,17.9,.537,.171,.396,3.8,5.7,4.7,17.1,1.4,0.1,5.6,22.6,,1.5,0.3,1.8,0.148,,3.5,0.2,3.7,0.8,1991
40,Mark Eaton,C,34,UTA,9.0,255.0,6.5,.537,.000,.387,8.1,16.6,12.6,2.7,0.2,3.3,16.2,7.5,,0.1,0.4,0.5,0.086,,-3.2,1.5,-1.6,0.0,1991
41,Blue Edwards,SF,25,UTA,9.0,241.0,8.8,.530,.026,.260,3.5,9.5,6.7,10.3,1.7,0.3,14.9,18.4,,-0.1,0.3,0.3,0.05,,-3.0,0.9,-2.1,0.0,1991
42,James Edwards,C,35,DET,15.0,345.0,7.3,.459,.000,.367,4.6,7.4,5.9,4.2,0.3,0.6,12.1,25.1,,-0.4,0.1,-0.3,-0.039,,-4.1,-2.1,-6.2,-0.4,1991
43,Mario Elie,SF,27,GSW,9.0,197.0,13.5,.599,.018,.571,9.9,9.0,9.5,8.7,1.2,0.3,12.5,17.5,,0.4,0.1,0.4,0.109,,0.5,-1.5,-1.0,0.1,1991
44,Sean Elliott,SF,22,SAS,4.0,132.0,14.5,.545,.075,.800,7.1,12.8,9.9,17.0,1.4,0.5,14.3,19.8,,0.1,0.1,0.2,0.085,,1.0,0.5,1.5,0.1,1991
45,Patrick Ewing*,C,28,NYK,3.0,110.0,10.3,.472,.000,.400,2.3,31.9,17.1,10.7,0.5,3.0,17.2,26.6,,-0.2,0.1,-0.1,-0.049,,-2.1,0.6,-1.4,0.0,1991
46,Duane Ferrell,SF,25,ATL,5.0,73.0,10.7,.515,.000,.667,8.6,15.4,12.0,7.1,0.0,0.0,7.9,15.2,,0.1,0.0,0.1,0.076,,-1.2,-1.4,-2.6,0.0,1991
47,Vern Fleming,PG,28,IND,5.0,115.0,14.7,.509,.025,.350,10.4,7.7,9.1,28.0,0.4,1.6,14.8,19.6,,0.2,0.0,0.1,0.062,,3.1,-2.2,1.0,0.1,1991
48,Sleepy Floyd,PG,30,HOU,3.0,41.0,0.3,.333,.167,.000,0.0,6.2,3.0,28.3,2.6,1.8,22.6,34.3,,-0.3,0.1,-0.2,-0.291,,-7.9,-2.8,-10.7,-0.1,1991
49,Kevin Gamble,SF,25,BOS,11.0,238.0,7.7,.506,.000,.200,1.5,4.6,3.1,11.0,0.8,0.5,9.7,13.3,,0.1,0.0,0.1,0.021,,-2.1,-1.2,-3.3,-0.1,1991
50,Armen Gilliam,PF,26,PHI,8.0,287.0,15.1,.543,.000,.442,6.3,15.9,11.3,6.0,0.9,1.3,10.8,23.0,,0.2,0.2,0.4,0.071,,0.0,-1.8,-1.8,0.0,1991
51,Horace Grant,PF,25,CHI,17.0,666.0,16.0,.620,.000,.385,11.0,15.1,13.1,8.0,1.2,0.7,9.9,14.1,,1.6,1.1,2.6,0.189,,2.4,-0.2,2.2,0.7,1991
52,Jeff Grayer,SG,25,MIL,3.0,37.0,13.9,.480,.000,.462,9.4,11.1,10.2,24.2,1.4,0.0,16.1,22.4,,0.0,0.0,0.0,0.016,,0.7,-0.4,0.3,0.0,1991
53,A.C. Green,PF,27,LAL,19.0,400.0,11.9,.513,.082,.557,14.3,16.8,15.6,3.3,1.6,0.5,13.6,15.8,,0.3,0.4,0.7,0.085,,0.0,-0.6,-0.6,0.1,1991
54,Rickey Green,PG,36,PHI,8.0,199.0,8.6,.500,.073,.164,0.6,4.8,2.8,17.7,1.9,0.0,18.1,17.2,,-0.2,0.1,-0.1,-0.014,,-2.2,-2.1,-4.3,-0.1,1991
55,Sidney Green,PF,30,SAS,3.0,11.0,15.9,.581,.000,.333,10.6,32.9,21.6,0.0,0.0,0.0,12.7,29.7,,0.0,0.0,0.0,0.078,,-2.9,-1.5,-4.3,0.0,1991
56,Dave Greenwood,PF,33,SAS,1.0,5.0,26.3,1.000,.000,.000,23.4,24.2,23.8,62.1,0.0,0.0,50.0,16.6,,0.0,0.0,0.0,0.168,,8.4,4.8,13.2,0.0,1991
57,Darrell Griffith,SG,32,UTA,3.0,9.0,34.0,.714,.000,.000,13.5,12.1,12.7,0.0,0.0,0.0,12.5,39.1,,0.0,0.0,0.0,0.172,,5.7,-1.9,3.8,0.0,1991
58,Tim Hardaway*,PG,24,GSW,9.0,396.0,22.8,.563,.259,.205,1.5,8.4,4.9,37.8,3.4,1.1,11.0,24.7,,0.9,0.3,1.2,0.144,,6.8,0.8,7.6,0.9,1991
59,Scott Hastings,PF,30,DET,10.0,35.0,9.9,.667,.667,.000,6.0,13.2,9.5,12.1,0.0,1.9,14.3,8.7,,0.1,0.0,0.1,0.119,,-0.2,1.6,1.4,0.0,1991
60,Hersey Hawkins,SG,24,PHI,8.0,329.0,21.2,.649,.257,.624,3.1,13.9,8.7,13.6,3.2,1.9,11.1,20.9,,1.0,0.4,1.4,0.203,,3.7,2.3,6.0,0.7,1991
61,Gerald Henderson,PG,35,DET,10.0,40.0,2.6,.250,.188,.000,2.6,0.0,1.4,21.6,1.3,0.0,0.0,17.4,,-0.1,0.0,-0.1,-0.083,,-5.9,-2.1,-8.0,-0.1,1991
62,Steve Henson,PG,22,MIL,3.0,40.0,7.4,.618,.250,.333,0.0,10.3,4.7,11.4,1.3,0.0,30.4,21.9,,-0.1,0.0,-0.1,-0.078,,-2.6,-1.8,-4.4,0.0,1991
63,Rod Higgins,SF,31,GSW,9.0,214.0,12.5,.566,.426,.459,4.8,11.1,7.9,10.8,0.4,2.4,8.7,16.2,,0.3,0.1,0.4,0.088,,1.4,-0.7,0.7,0.1,1991
64,Sean Higgins,SF,22,SAS,3.0,13.0,-4.1,.000,.000,.000,0.0,0.0,0.0,9.1,0.0,0.0,0.0,6.4,,0.0,0.0,0.0,-0.122,,-6.8,-3.1,-9.9,0.0,1991
65,Tyrone Hill,PF,22,GSW,9.0,80.0,11.6,.661,.071,.429,10.1,23.7,16.8,3.2,1.8,3.1,10.7,10.0,,0.2,0.1,0.2,0.148,,-2.2,2.0,-0.2,0.0,1991
66,Craig Hodges,SG,30,CHI,17.0,209.0,8.2,.502,.359,.051,0.0,2.3,1.2,6.9,2.9,0.0,12.1,20.2,,-0.1,0.3,0.2,0.043,,-3.1,-0.6,-3.7,-0.1,1991
67,Dave Hoppen,C,26,PHI,3.0,9.0,26.5,.773,.000,.667,0.0,40.0,20.7,0.0,0.0,0.0,0.0,20.4,,0.0,0.0,0.0,0.152,,7.4,1.4,8.9,0.0,1991
68,Dennis Hopson,SF,25,CHI,5.0,18.0,10.3,.402,.000,1.500,14.6,13.6,14.1,7.5,0.0,4.1,9.1,28.3,,0.0,0.0,0.0,-0.002,,-2.4,-2.6,-4.9,0.0,1991
69,Jeff Hornacek,SG,27,PHO,4.0,145.0,16.3,.576,.118,.549,2.2,18.9,10.0,9.9,1.0,0.9,4.5,19.9,,0.3,0.1,0.4,0.142,,1.7,0.7,2.4,0.2,1991
70,Jay Humphries,PG,28,MIL,3.0,123.0,13.8,.618,.156,.313,1.9,4.4,3.1,30.5,0.8,0.0,14.2,15.3,,0.3,0.0,0.3,0.111,,1.1,-0.6,0.5,0.1,1991
71,Mark Jackson,PG,25,NYK,3.0,36.0,2.1,.333,.000,.000,0.0,0.0,0.0,34.4,1.5,1.8,62.5,10.2,,-0.1,0.0,-0.1,-0.14,,-2.6,-2.9,-5.4,0.0,1991
72,Dave Jamerson,SG,23,HOU,2.0,21.0,23.8,.512,.077,.462,5.8,12.0,8.9,34.0,2.5,0.0,6.0,35.9,,0.1,0.0,0.1,0.21,,4.5,4.5,9.1,0.1,1991
73,Avery Johnson,PG,25,SAS,3.0,19.0,1.5,.170,.200,.400,0.0,0.0,0.0,25.0,2.5,0.0,0.0,12.8,,0.0,0.0,0.0,-0.075,,-7.2,-1.3,-8.5,0.0,1991
74,Buck Johnson,SF,27,HOU,3.0,86.0,6.1,.403,.000,.143,5.7,14.7,10.1,13.6,1.2,0.9,14.4,18.3,,-0.1,0.1,0.0,-0.015,,-4.5,0.5,-4.0,0.0,1991
75,Eddie Johnson,SG,31,SEA,5.0,171.0,21.9,.590,.169,.326,8.4,6.4,7.4,7.9,2.1,0.4,7.3,27.4,,0.5,0.1,0.6,0.179,,6.1,-0.2,5.9,0.3,1991
76,Kevin Johnson,PG,24,PHO,4.0,146.0,9.0,.385,.132,.566,1.5,9.4,5.1,44.6,0.7,0.4,15.3,23.3,,-0.3,0.1,-0.2,-0.082,,0.1,-3.2,-3.1,0.0,1991
77,Magic Johnson*,PG,31,LAL,19.0,823.0,22.7,.598,.265,.664,3.5,19.1,11.4,45.1,1.5,0.0,18.2,23.3,,2.4,0.9,3.3,0.193,,6.2,1.4,7.6,2.0,1991
78,Vinnie Johnson,SG,34,DET,15.0,438.0,17.6,.488,.059,.141,8.9,10.3,9.6,17.4,1.3,0.6,6.8,25.0,,0.5,0.3,0.8,0.093,,1.9,0.5,2.4,0.5,1991
79,Michael Jordan*,SG,27,CHI,17.0,689.0,32.0,.600,.069,.394,3.4,16.0,9.9,36.7,3.2,2.4,8.9,32.7,,3.2,1.5,4.8,0.333,,10.5,4.1,14.6,2.9,1991
80,Shawn Kemp,PF,21,SEA,5.0,149.0,9.9,.479,.018,.474,10.4,18.7,14.5,6.3,1.0,1.9,18.9,24.4,,-0.2,0.2,0.0,-0.008,,-3.4,-1.9,-5.3,-0.1,1991
81,Jerome Kersey,SF,28,POR,16.0,588.0,18.1,.529,.000,.447,10.1,12.3,11.2,13.2,2.4,0.8,5.9,21.0,,1.4,0.7,2.1,0.172,,2.8,1.6,4.4,1.0,1991
82,Stacey King,PF,24,CHI,11.0,86.0,1.4,.361,.037,.407,13.7,18.6,16.2,3.1,0.6,0.9,22.0,22.1,,-0.3,0.1,-0.2,-0.087,,-9.1,-3.5,-12.6,-0.2,1991
83,Joe Kleine,C,29,BOS,5.0,31.0,6.9,.444,.000,.000,19.3,21.1,20.2,4.5,0.0,0.0,18.2,15.5,,0.0,0.0,0.0,0.012,,-4.9,-2.6,-7.5,0.0,1991
84,Negele Knight,PG,23,PHO,4.0,56.0,14.9,.550,.115,.269,1.9,6.7,4.1,33.8,0.9,0.0,12.1,25.7,,0.0,0.0,0.1,0.045,,1.9,-0.8,1.1,0.0,1991
85,Jon Koncak,C,27,ATL,5.0,133.0,3.8,.336,.000,.143,3.1,14.6,8.9,8.0,0.8,1.9,16.8,5.9,,-0.1,0.1,0.0,0.005,,-4.3,1.1,-3.1,0.0,1991
86,Larry Krystkowiak,F-C,26,MIL,3.0,25.0,0.3,.167,.000,.000,0.0,16.4,7.5,10.5,2.0,0.0,0.0,10.7,,-0.1,0.0,-0.1,-0.1,,-10.6,-1.8,-12.4,-0.1,1991
87,Bill Laimbeer,C,33,DET,15.0,446.0,13.8,.507,.115,.209,10.0,20.8,15.1,6.6,0.6,1.8,9.5,17.5,,0.5,0.5,0.9,0.099,,-0.3,0.3,0.0,0.2,1991
88,Andrew Lang,C,24,PHO,4.0,55.0,18.8,.703,.000,1.545,7.8,31.7,18.9,3.0,0.9,3.6,9.8,16.2,,0.2,0.1,0.3,0.237,,0.6,2.5,3.1,0.1,1991
89,Gary Leonard,C,23,ATL,2.0,5.0,39.5,1.000,.000,.000,0.0,40.9,20.6,0.0,0.0,0.0,0.0,17.6,,0.0,0.0,0.0,0.347,,12.8,3.3,16.2,0.0,1991
90,Cliff Levingston,PF,30,CHI,17.0,192.0,13.7,.516,.000,.146,15.1,12.1,13.5,4.9,2.8,2.7,4.4,11.1,,0.3,0.4,0.7,0.179,,0.1,1.5,1.6,0.2,1991
91,Reggie Lewis,SG,25,BOS,11.0,462.0,16.9,.547,.021,.349,4.7,11.8,8.4,10.8,1.3,0.8,8.2,23.2,,0.7,0.3,1.0,0.1,,1.9,-0.3,1.6,0.4,1991
92,Alton Lister,C,32,GSW,6.0,72.0,9.6,.478,.000,.200,11.2,34.5,22.7,3.8,0.0,6.1,22.7,21.1,,-0.2,0.1,-0.1,-0.046,,-5.7,-0.9,-6.6,-0.1,1991
93,Brad Lohaus,PF,26,MIL,3.0,41.0,3.9,.415,.500,.125,11.3,16.7,13.7,3.6,0.0,0.0,15.1,21.5,,-0.1,0.0,-0.1,-0.101,,-3.2,-3.9,-7.1,-0.1,1991
94,Rick Mahorn,C,32,PHI,8.0,208.0,10.3,.605,.000,.389,4.3,20.2,12.5,10.4,0.5,1.2,15.9,11.4,,0.2,0.2,0.4,0.082,,-1.6,0.4,-1.2,0.0,1991
95,Dan Majerle,SF,25,PHO,4.0,110.0,13.0,.520,.344,.594,5.9,10.2,7.9,10.6,2.3,0.6,4.7,16.7,,0.1,0.1,0.2,0.101,,1.6,0.5,2.0,0.1,1991
96,Jeff Malone,SG,29,UTA,9.0,351.0,16.0,.563,.014,.333,2.4,8.7,5.7,13.8,1.3,0.2,6.8,22.2,,0.6,0.4,1.0,0.138,,1.2,0.6,1.8,0.3,1991
97,Karl Malone*,PF,27,UTA,9.0,383.0,21.4,.536,.038,.435,7.3,27.5,18.0,13.7,1.2,1.9,9.5,31.6,,0.5,0.7,1.2,0.154,,3.9,0.8,4.7,0.7,1991
98,Moses Malone*,C,35,ATL,5.0,84.0,14.1,.401,.000,.700,19.9,18.2,19.0,5.6,1.2,0.7,7.1,14.7,,0.1,0.1,0.2,0.088,,1.8,-3.7,-1.9,0.0,1991
99,Å arÅ«nas MarÄiulionis*,SG,26,GSW,9.0,206.0,19.1,.588,.012,.464,4.5,8.6,6.5,18.8,2.6,0.3,12.2,24.1,,0.4,0.1,0.5,0.122,,2.3,0.2,2.4,0.2,1991
100,Tony Massenburg,PF,23,SAS,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.002,,-3.1,-2.5,-5.6,0.0,1991
101,Vernon Maxwell,SG,25,HOU,3.0,113.0,10.4,.492,.482,.036,1.1,7.8,4.4,13.4,0.9,0.7,11.0,25.6,,-0.1,0.1,0.0,0.004,,0.2,-1.0,-0.8,0.0,1991
102,Tim McCormick,C,28,ATL,2.0,13.0,6.7,.361,.000,.429,8.0,7.9,7.9,0.0,0.0,0.0,0.0,28.1,,0.0,0.0,0.0,-0.079,,-0.5,-4.3,-4.9,0.0,1991
103,Xavier McDaniel,SF,27,PHO,4.0,101.0,4.3,.435,.024,.146,4.3,13.6,8.6,9.2,0.0,1.3,18.6,23.1,,-0.3,0.1,-0.3,-0.132,,-3.4,-2.7,-6.0,-0.1,1991
104,Kevin McHale*,PF,33,BOS,11.0,376.0,21.2,.622,.074,.541,5.7,15.7,10.9,8.3,0.7,2.3,7.1,23.0,,1.2,0.3,1.5,0.192,,4.3,0.4,4.7,0.6,1991
105,Derrick McKey,SF,24,SEA,4.0,114.0,11.9,.579,.036,.393,7.3,17.0,12.1,10.8,1.3,0.0,15.4,14.6,,0.1,0.1,0.2,0.087,,0.3,0.3,0.5,0.1,1991
106,Nate McMillan,SG,26,SEA,5.0,95.0,9.7,.283,.087,.174,7.5,15.3,11.4,32.0,3.2,0.7,10.8,12.5,,-0.1,0.1,0.1,0.041,,-1.8,2.1,0.3,0.1,1991
107,Scott Meents,PF,27,SEA,2.0,8.0,14.6,.450,.000,.250,0.0,15.2,7.5,0.0,6.3,0.0,0.0,23.7,,0.0,0.0,0.0,0.051,,-1.0,2.3,1.2,0.0,1991
108,Reggie Miller*,SG,25,IND,5.0,193.0,16.7,.626,.271,.529,3.1,7.2,5.1,10.4,2.0,0.6,12.2,21.2,,0.4,0.0,0.5,0.114,,3.4,-1.1,2.2,0.2,1991
109,Paul Mokeski,C,34,GSW,3.0,8.0,8.3,1.000,.000,.000,0.0,29.6,14.6,16.1,6.0,0.0,50.0,10.8,,0.0,0.0,0.0,0.093,,-8.1,8.0,0.0,0.0,1991
110,Sidney Moncrief*,SG,33,ATL,5.0,91.0,13.5,.620,.273,.727,6.9,11.2,9.1,3.9,1.7,0.0,9.4,15.5,,0.2,0.1,0.3,0.142,,-3.1,0.0,-3.1,0.0,1991
111,Chris Mullin*,SF,27,GSW,8.0,366.0,17.5,.621,.099,.382,2.8,15.9,9.2,8.8,2.0,2.1,14.0,20.9,,0.5,0.3,0.8,0.099,,3.0,-0.2,2.8,0.4,1991
112,Jerrod Mustaf,PF,21,NYK,3.0,22.0,24.0,.833,.000,1.000,17.2,11.4,14.3,0.0,0.0,3.0,12.2,17.0,,0.1,0.0,0.1,0.235,,6.8,1.3,8.2,0.1,1991
113,Ed Nealy,PF,30,PHO,2.0,20.0,-1.7,.200,.200,.000,10.8,18.7,14.5,0.0,0.0,0.0,16.7,13.0,,-0.1,0.0,-0.1,-0.153,,-8.0,-4.7,-12.7,-0.1,1991
114,Charles Oakley,PF,27,NYK,3.0,100.0,9.1,.486,.000,.286,18.9,20.0,19.5,5.2,1.0,0.7,22.8,14.0,,-0.1,0.1,0.0,0.0,,-1.7,-1.4,-3.0,0.0,1991
115,Hakeem Olajuwon*,C,28,HOU,3.0,129.0,23.2,.629,.022,.378,11.4,31.3,21.2,7.8,1.6,4.6,13.2,21.3,,0.3,0.3,0.5,0.202,,4.0,2.9,7.0,0.3,1991
116,Brian Oliver,SG,22,PHI,4.0,15.0,7.7,.436,.000,.333,0.0,0.0,0.0,10.9,3.6,0.0,0.0,21.8,,0.0,0.0,0.0,0.042,,-5.5,1.4,-4.2,0.0,1991
117,Walter Palmer,C,22,UTA,2.0,6.0,-19.7,.250,.000,.000,0.0,18.1,9.5,0.0,0.0,0.0,20.0,36.6,,-0.1,0.0,-0.1,-0.486,,-28.3,-6.8,-35.1,-0.1,1991
118,Robert Parish*,C,37,BOS,10.0,296.0,20.8,.638,.000,.629,13.4,21.7,17.7,3.1,1.4,1.5,11.4,20.7,,0.8,0.3,1.1,0.183,,3.0,-0.6,2.4,0.3,1991
119,John Paxson,PG,30,CHI,17.0,487.0,11.7,.568,.120,.120,0.5,5.3,3.0,15.1,1.2,0.0,4.6,12.3,,0.9,0.6,1.5,0.143,,-0.5,-0.4,-0.8,0.1,1991
120,Gary Payton*,PG,22,SEA,5.0,135.0,10.3,.430,.037,.074,4.4,7.2,5.8,33.6,3.0,0.5,24.4,11.7,,0.0,0.1,0.1,0.044,,-0.5,1.4,0.9,0.1,1991
121,Will Perdue,C,25,CHI,17.0,198.0,13.2,.558,.000,.415,21.2,20.5,20.8,2.9,0.6,3.0,18.3,18.0,,0.2,0.4,0.5,0.13,,-2.6,-1.5,-4.2,-0.1,1991
122,Sam Perkins,PF,29,LAL,19.0,752.0,17.0,.625,.136,.493,6.8,18.5,12.8,7.0,1.0,2.3,12.1,18.4,,1.4,0.9,2.3,0.15,,2.1,1.7,3.8,1.1,1991
123,Chuck Person,SF,26,IND,5.0,192.0,20.0,.655,.344,.233,1.9,16.4,9.0,13.4,1.2,0.0,10.8,24.1,,0.5,0.0,0.6,0.138,,5.9,-0.8,5.1,0.3,1991
