Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
31,Lorenzo Brown,PG,27,TOR,4.0,29.0,7.2,.414,.500,.200,4.1,21.6,12.7,9.9,0.0,2.7,8.4,18.6,,0.0,0.0,0.0,-0.045,,-2.7,-2.2,-4.9,0.0,2018
32,Sterling Brown,SG,22,MIL,3.0,13.0,23.6,.700,.600,.000,9.9,8.6,9.2,0.0,4.0,0.0,0.0,18.7,,0.0,0.0,0.1,0.236,,4.8,0.2,5.0,0.0,2018
33,Alec Burks,SG,26,UTA,9.0,120.0,22.3,.581,.313,.234,1.8,20.0,10.8,26.4,1.6,0.7,10.2,28.9,,0.3,0.2,0.4,0.169,,4.2,2.8,7.0,0.3,2018
34,Jimmy Butler,SG,28,MIN,5.0,170.0,16.9,.557,.270,.286,2.0,16.7,9.6,18.8,1.2,0.6,6.6,20.4,,0.3,0.0,0.3,0.098,,2.3,0.3,2.6,0.2,2018
35,JosÃ© CalderÃ³n,PG,36,CLE,13.0,104.0,6.0,.446,.692,.077,2.2,10.5,6.3,12.8,2.5,0.0,15.7,14.2,,-0.1,0.1,0.0,0.005,,-4.8,0.3,-4.4,-0.1,2018
36,Clint Capela,C,23,HOU,17.0,520.0,24.1,.642,.000,.382,12.8,29.4,21.0,7.1,1.4,6.1,8.2,15.8,,1.6,0.9,2.6,0.238,,3.6,1.8,5.5,1.0,2018
37,Ian Clark,SG,26,NOP,9.0,190.0,8.1,.517,.424,.061,1.1,4.2,2.7,7.8,2.0,0.8,11.7,17.3,,-0.1,0.2,0.1,0.015,,-2.9,0.6,-2.3,0.0,2018
38,Jordan Clarkson,SG,25,CLE,19.0,286.0,3.2,.358,.374,.049,3.7,9.8,6.7,7.2,1.5,1.0,9.4,22.4,,-0.9,0.2,-0.7,-0.116,,-5.3,-3.3,-8.6,-0.5,2018
39,Zach Collins,C,20,POR,4.0,70.0,11.7,.441,.467,.133,4.4,15.5,9.5,12.2,2.1,2.3,5.9,20.6,,0.0,0.0,0.0,0.016,,-2.4,1.3,-1.1,0.0,2018
40,Darren Collison,PG,30,IND,7.0,214.0,14.8,.539,.338,.176,0.6,10.9,6.0,23.4,1.7,0.0,10.9,18.1,,0.3,0.3,0.6,0.126,,0.5,0.4,0.9,0.2,2018
41,Pat Connaughton,SG,25,POR,4.0,59.0,9.0,.504,.667,.133,3.5,4.1,3.8,13.4,0.8,1.4,5.9,12.2,,0.1,0.0,0.1,0.051,,-2.0,0.6,-1.4,0.0,2018
42,Quinn Cook,PG,24,GSW,17.0,175.0,13.3,.544,.463,.254,1.3,12.5,7.2,9.2,1.1,1.0,6.3,20.3,,0.2,0.2,0.4,0.114,,-1.4,-0.3,-1.7,0.0,2018
43,Robert Covington,SF,27,PHI,10.0,281.0,9.6,.450,.578,.193,4.5,15.8,10.1,12.7,1.9,2.9,10.9,15.1,,0.0,0.4,0.4,0.073,,-1.2,1.1,-0.2,0.1,2018
44,Jamal Crawford,SG,37,MIN,5.0,123.0,15.6,.560,.362,.277,0.9,10.3,5.7,15.7,2.1,0.0,8.7,21.4,,0.2,0.0,0.2,0.065,,1.6,0.9,2.5,0.1,2018
45,Jordan Crawford,SG,29,NOP,2.0,15.0,34.7,.731,.615,.000,0.0,26.8,13.9,18.5,3.1,0.0,18.8,45.6,,0.0,0.0,0.0,0.071,,9.6,2.2,11.8,0.1,2018
46,Jae Crowder,SF,27,UTA,11.0,323.0,8.4,.457,.611,.259,1.3,17.5,9.3,8.7,2.3,0.5,10.4,18.3,,-0.3,0.4,0.1,0.02,,-2.3,1.5,-0.7,0.1,2018
47,Stephen Curry,PG,29,GSW,15.0,555.0,22.3,.590,.533,.155,1.9,15.4,9.0,24.0,2.3,1.7,11.7,29.6,,1.1,1.0,2.1,0.182,,5.8,1.2,7.1,1.3,2018
48,Anthony Davis,PF,24,NOP,9.0,358.0,25.8,.584,.108,.314,7.2,27.2,17.6,7.0,2.3,4.6,9.0,30.5,,0.7,0.7,1.4,0.184,,3.5,1.4,4.8,0.6,2018
49,Ed Davis,C,28,POR,4.0,71.0,6.1,.468,.000,.400,7.2,45.9,24.9,0.0,0.0,1.2,25.4,9.5,,-0.1,0.0,-0.1,-0.035,,-4.6,-1.3,-5.9,-0.1,2018
50,Matthew Dellavedova,PG,27,MIL,6.0,78.0,6.8,.466,.750,.167,1.6,5.7,3.8,27.3,1.3,0.0,31.8,11.8,,0.0,0.0,0.0,0.009,,-2.7,-2.4,-5.1,-0.1,2018
51,DeMar DeRozan,SG,28,TOR,10.0,354.0,16.3,.511,.176,.266,2.0,10.6,6.2,20.3,0.7,1.3,9.4,31.5,,0.2,-0.1,0.2,0.023,,0.6,-2.5,-1.8,0.0,2018
52,Cheick Diallo,PF,21,NOP,7.0,48.0,4.7,.417,.000,.000,9.0,10.5,9.7,0.0,1.0,1.7,7.7,11.6,,0.0,0.0,0.0,0.014,,-6.4,-2.2,-8.5,-0.1,2018
53,Gorgui Dieng,C,28,MIN,5.0,70.0,11.2,.430,.278,.222,4.8,22.6,14.0,8.1,1.4,6.1,4.8,13.5,,0.0,0.1,0.1,0.037,,-0.6,1.8,1.1,0.1,2018
54,Goran DragiÄ,PG,31,MIA,5.0,156.0,14.3,.549,.280,.293,2.0,6.9,4.4,27.4,1.5,0.0,15.0,27.5,,0.0,0.0,0.0,0.01,,0.9,-1.8,-0.9,0.0,2018
55,Kevin Durant,SF,29,GSW,21.0,807.0,25.1,.606,.317,.349,1.9,19.4,11.1,20.7,0.9,2.7,9.1,30.6,,2.7,1.3,4.0,0.237,,6.7,0.9,7.6,2.0,2018
56,Wayne Ellington,SG,30,MIA,5.0,101.0,8.1,.537,.857,.086,1.0,7.5,4.2,4.6,0.9,1.7,7.6,16.8,,0.0,0.0,0.0,0.0,,-0.2,-1.8,-2.0,0.0,2018
57,Joel Embiid,C,23,PHI,8.0,278.0,18.1,.519,.210,.442,8.7,30.4,19.4,14.8,1.2,4.6,15.0,29.3,,0.0,0.5,0.6,0.096,,1.4,0.4,1.8,0.3,2018
58,DantÃ© Exum,PG,22,UTA,10.0,114.0,8.0,.551,.171,.293,3.7,9.5,6.6,14.4,0.4,0.8,24.5,23.7,,-0.2,0.1,-0.1,-0.032,,-4.4,-1.8,-6.2,-0.1,2018
59,Derrick Favors,C,26,UTA,11.0,286.0,16.4,.618,.074,.485,7.4,14.1,10.7,7.1,1.4,3.4,10.8,14.3,,0.5,0.4,0.9,0.146,,1.0,1.9,2.9,0.4,2018
60,Raymond Felton,PG,33,OKC,6.0,79.0,12.4,.486,.452,.065,2.7,14.5,8.7,18.3,2.5,2.3,13.6,20.4,,0.0,0.1,0.1,0.045,,0.6,0.9,1.5,0.1,2018
61,Terrance Ferguson,SG,19,OKC,3.0,6.0,29.9,1.500,1.000,.000,17.8,0.0,8.8,27.4,0.0,0.0,0.0,7.3,,0.1,0.0,0.1,0.507,,11.9,3.2,15.1,0.0,2018
62,Bryn Forbes,SG,24,SAS,4.0,54.0,5.5,.423,.529,.412,2.0,4.5,3.1,5.9,0.0,0.0,0.0,17.0,,0.0,0.0,0.0,-0.039,,-3.2,-3.3,-6.5,-0.1,2018
63,Tim Frazier,PG,27,WAS,2.0,6.0,15.1,.000,.000,.000,0.0,19.8,9.9,60.5,8.2,0.0,0.0,7.3,,0.0,0.0,0.0,0.136,,-4.2,9.6,5.4,0.0,2018
64,Markelle Fultz,SG,19,PHI,3.0,23.0,5.7,.285,.000,.571,0.0,14.2,7.0,28.8,4.3,0.0,10.2,17.8,,0.0,0.0,0.0,-0.003,,-7.6,2.0,-5.6,0.0,2018
65,Pau Gasol*,C,37,SAS,5.0,90.0,15.0,.615,.150,.500,2.3,29.6,15.1,25.5,0.0,1.0,19.7,15.5,,0.1,0.0,0.2,0.094,,1.1,2.3,3.4,0.1,2018
66,Rudy Gay,PF,31,SAS,5.0,160.0,11.3,.442,.277,.138,5.9,14.4,9.9,12.3,2.6,0.5,8.0,21.4,,-0.1,0.1,0.0,-0.012,,-1.8,-0.1,-1.9,0.0,2018
67,Paul George,SF,27,OKC,6.0,251.0,14.6,.545,.433,.300,1.7,13.3,7.6,11.0,1.6,1.5,15.0,27.8,,0.0,0.3,0.2,0.045,,1.3,-1.0,0.3,0.1,2018
68,Marcus Georges-Hunt,SG,23,MIN,2.0,3.0,0.0,.000,.000,.000,37.4,0.0,18.1,0.0,0.0,0.0,0.0,15.2,,0.0,0.0,0.0,-0.223,,-2.5,-8.4,-10.9,0.0,2018
69,Taj Gibson,PF,32,MIN,5.0,123.0,10.5,.665,.000,.136,6.4,11.1,8.8,2.4,0.4,1.7,14.6,10.1,,0.2,0.0,0.1,0.052,,-0.9,-0.5,-1.4,0.0,2018
70,Manu GinÃ³bili*,SG,40,SAS,5.0,107.0,15.3,.538,.486,.297,1.0,15.9,7.9,25.8,3.4,0.8,14.3,20.9,,0.1,0.1,0.2,0.069,,-0.3,3.0,2.8,0.1,2018
71,Rudy Gobert,C,25,UTA,11.0,383.0,19.4,.662,.000,.690,12.0,21.3,16.6,4.5,1.3,5.8,16.1,15.0,,0.8,0.6,1.5,0.184,,0.9,2.0,2.9,0.5,2018
72,Eric Gordon,SG,29,HOU,17.0,549.0,12.1,.529,.588,.276,1.8,7.4,4.5,8.2,0.9,1.3,8.8,22.2,,0.3,0.4,0.6,0.056,,0.8,-1.3,-0.5,0.2,2018
73,Marcin Gortat,C,33,WAS,6.0,160.0,11.6,.564,.000,.163,9.7,18.6,14.2,5.5,0.0,1.1,11.5,14.3,,0.2,0.0,0.2,0.06,,-1.5,-1.2,-2.7,0.0,2018
74,Jerami Grant,PF,23,OKC,6.0,133.0,11.3,.540,.229,.314,6.4,9.4,7.9,7.1,1.5,2.1,13.1,15.1,,0.1,0.1,0.2,0.069,,-1.4,-0.2,-1.6,0.0,2018
75,Danny Green,SG,30,SAS,5.0,103.0,2.7,.350,.667,.000,4.1,8.2,6.0,1.5,0.5,3.4,6.3,14.2,,-0.2,0.0,-0.2,-0.092,,-4.3,-2.2,-6.5,-0.1,2018
76,Draymond Green,PF,27,GSW,21.0,819.0,16.2,.529,.411,.255,5.9,23.0,14.9,27.7,2.5,3.3,22.8,15.1,,0.9,1.8,2.8,0.162,,1.1,3.9,5.0,1.4,2018
77,Gerald Green,SG,32,HOU,17.0,272.0,10.1,.551,.766,.074,2.4,18.2,10.2,0.6,0.7,2.3,9.3,17.6,,0.0,0.3,0.3,0.054,,-0.3,-0.3,-0.6,0.1,2018
78,Jeff Green,PF,31,CLE,22.0,523.0,10.3,.524,.493,.324,1.6,10.7,6.0,9.4,0.7,2.6,9.5,15.9,,0.3,0.3,0.6,0.053,,-0.5,-0.7,-1.1,0.1,2018
79,James Harden,SG,28,HOU,17.0,621.0,24.9,.548,.452,.345,2.5,13.6,7.9,35.9,3.1,1.6,12.8,36.7,,1.2,0.9,2.1,0.163,,6.3,1.8,8.1,1.6,2018
80,Maurice Harkless,SF,24,POR,2.0,53.0,13.0,.615,.462,.000,5.8,11.4,8.4,10.4,0.0,1.5,7.1,11.3,,0.1,0.0,0.1,0.089,,1.0,0.0,0.9,0.0,2018
81,John Henson,C,27,MIL,2.0,74.0,15.0,.684,.000,.154,6.9,12.0,9.7,9.9,0.0,8.4,22.4,11.8,,0.1,0.1,0.2,0.11,,1.3,1.0,2.3,0.1,2018
82,NenÃª,C,35,HOU,11.0,107.0,11.3,.624,.000,.550,6.1,23.1,14.5,7.1,0.9,4.1,24.4,13.8,,0.1,0.1,0.2,0.089,,-4.4,1.2,-3.2,0.0,2018
83,George Hill,PG,31,CLE,19.0,557.0,10.5,.567,.389,.405,2.7,6.1,4.4,11.5,0.9,1.3,12.5,14.6,,0.6,0.2,0.8,0.072,,-1.4,-0.6,-2.0,0.0,2018
84,Solomon Hill,SF,26,NOP,9.0,114.0,7.2,.561,.640,.400,5.7,9.7,7.8,7.5,0.4,0.7,16.9,13.3,,0.1,0.1,0.1,0.056,,-2.8,-0.1,-2.9,0.0,2018
85,Jrue Holiday,SG,27,NOP,9.0,348.0,19.7,.581,.294,.176,2.8,12.1,7.6,25.6,1.3,1.1,11.2,25.3,,0.6,0.3,1.0,0.132,,2.6,0.6,3.2,0.5,2018
86,Richaun Holmes,C,24,PHI,3.0,11.0,-4.1,.000,.000,.000,0.0,9.9,4.9,11.4,0.0,0.0,0.0,3.8,,0.0,0.0,0.0,-0.02,,-10.2,-1.2,-11.3,0.0,2018
87,Rodney Hood,SG,25,CLE,17.0,260.0,8.4,.468,.261,.130,3.1,11.2,7.1,11.3,1.0,1.4,11.8,19.6,,-0.2,0.1,0.0,-0.007,,-3.2,-0.6,-3.8,-0.1,2018
88,Al Horford,C,31,BOS,19.0,679.0,20.1,.631,.211,.368,5.3,21.6,13.3,15.8,1.4,2.9,11.9,18.3,,1.7,1.0,2.7,0.192,,2.1,2.3,4.4,1.1,2018
89,Josh Huestis,PF,26,OKC,4.0,19.0,8.0,.521,.000,1.000,0.0,16.5,8.3,0.0,2.6,4.8,0.0,6.6,,0.0,0.0,0.0,0.098,,-4.9,3.7,-1.2,0.0,2018
90,Serge Ibaka,PF,28,TOR,10.0,260.0,10.9,.533,.333,.306,6.0,22.1,13.9,6.2,0.2,3.9,16.4,17.1,,0.0,0.0,0.1,0.014,,-1.7,-0.4,-2.2,0.0,2018
91,Andre Iguodala,SF,34,GSW,15.0,401.0,14.7,.610,.435,.400,3.2,14.8,9.3,13.6,2.6,1.5,12.3,12.7,,0.7,0.7,1.4,0.171,,0.0,2.8,2.9,0.5,2018
92,Ersan Ä°lyasova,PF,30,PHI,10.0,233.0,14.4,.499,.369,.250,11.8,23.3,17.4,8.7,1.5,1.6,9.7,18.6,,0.2,0.3,0.5,0.112,,0.4,-0.4,0.0,0.1,2018
93,Joe Ingles,SF,30,UTA,11.0,382.0,12.3,.623,.636,.140,1.4,12.3,6.8,15.2,0.8,0.5,16.8,17.8,,0.4,0.3,0.7,0.085,,0.7,0.3,0.9,0.3,2018
94,Aaron Jackson,PG,31,HOU,7.0,17.0,8.7,.512,.500,.500,12.9,13.2,13.0,17.9,0.0,0.0,29.1,18.1,,0.0,0.0,0.0,0.002,,-4.8,-0.9,-5.7,0.0,2018
95,LeBron James,PF,33,CLE,22.0,922.0,32.2,.619,.224,.418,3.9,22.3,12.9,46.4,1.7,2.3,13.5,35.0,,4.2,1.0,5.2,0.269,,10.1,2.6,12.7,3.4,2018
96,Brandon Jennings,PG,28,MIL,1.0,5.0,-9.8,.347,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,25.8,37.7,,0.0,0.0,0.0,-0.468,,-17.5,-14.7,-32.2,0.0,2018
97,Jonas Jerebko,PF,30,UTA,10.0,79.0,9.1,.478,.316,.105,5.4,16.5,10.9,5.5,1.9,0.0,4.8,11.7,,0.0,0.1,0.1,0.08,,-2.3,1.4,-0.9,0.0,2018
98,Amir Johnson,C,30,PHI,8.0,94.0,15.2,.560,.000,.238,15.7,10.4,13.1,14.1,1.0,1.0,11.5,11.7,,0.2,0.1,0.3,0.16,,0.6,-0.6,0.0,0.0,2018
99,Dakari Johnson,C,22,OKC,2.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.001,,-3.0,-3.3,-6.3,0.0,2018
100,James Johnson,PF,30,MIA,5.0,161.0,16.3,.644,.310,.333,1.9,18.0,9.8,24.1,1.8,3.2,17.2,15.6,,0.3,0.1,0.4,0.113,,1.8,2.0,3.8,0.2,2018
101,Joe Johnson,SF,36,HOU,8.0,54.0,1.5,.353,.176,.000,0.0,20.8,10.3,8.4,0.0,1.6,15.0,16.6,,-0.2,0.0,-0.1,-0.109,,-7.7,-0.6,-8.2,-0.1,2018
102,Tyler Johnson,PG,25,MIA,5.0,81.0,14.4,.688,.385,.269,1.3,9.3,5.2,8.4,1.2,0.0,6.4,16.5,,0.2,0.0,0.2,0.122,,0.7,0.0,0.7,0.1,2018
103,Damian Jones,C,22,GSW,4.0,11.0,-4.7,.602,.000,1.500,10.5,19.0,14.9,0.0,0.0,0.0,47.5,25.7,,-0.1,0.0,0.0,-0.177,,-18.4,-2.9,-21.4,-0.1,2018
104,Tyus Jones,PG,21,MIN,4.0,55.0,6.1,.286,.286,.000,0.0,17.2,8.9,19.3,0.9,0.0,12.5,6.6,,0.0,0.0,0.0,-0.021,,-4.1,0.4,-3.7,0.0,2018
105,Cory Joseph,PG,26,IND,7.0,143.0,12.7,.463,.333,.182,1.8,12.3,7.2,20.4,3.3,1.5,10.1,13.1,,0.1,0.3,0.4,0.125,,-1.2,3.9,2.7,0.2,2018
106,Furkan Korkmaz,SG,20,PHI,1.0,2.0,56.7,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,0.0,0.0,0.0,0.349,,33.6,10.0,43.7,0.0,2018
107,Kyle Korver,SG,36,CLE,22.0,505.0,11.4,.604,.773,.156,1.4,11.1,6.1,5.8,0.9,1.6,8.5,15.1,,0.7,0.3,1.0,0.092,,1.1,-0.9,0.2,0.3,2018
108,Shane Larkin,PG,25,BOS,11.0,154.0,10.1,.551,.371,.143,0.7,7.6,4.1,20.1,1.7,0.0,13.9,12.9,,0.1,0.1,0.3,0.09,,-3.8,1.2,-2.6,0.0,2018
109,Joffrey Lauvergne,C,26,SAS,1.0,6.0,16.5,1.000,.000,.000,0.0,20.2,9.4,0.0,0.0,0.0,0.0,7.6,,0.0,0.0,0.0,0.153,,2.2,-1.2,1.0,0.0,2018
110,Ty Lawson,PG,30,WAS,5.0,96.0,12.1,.506,.308,.231,2.5,13.6,8.1,21.3,1.5,0.0,9.5,14.5,,0.1,0.0,0.2,0.076,,-1.8,-1.5,-3.3,0.0,2018
111,Jake Layman,SF,23,POR,1.0,8.0,50.8,1.000,.000,.000,0.0,15.1,6.9,25.8,12.2,0.0,0.0,16.0,,0.1,0.0,0.1,0.533,,13.8,16.6,30.4,0.1,2018
112,T.J. Leaf,PF,20,IND,1.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.018,,-3.7,-0.6,-4.3,0.0,2018
113,Meyers Leonard,C,25,POR,2.0,8.0,48.4,1.000,.000,.000,0.0,60.4,27.7,0.0,0.0,0.0,0.0,21.3,,0.1,0.0,0.1,0.348,,14.6,4.1,18.7,0.0,2018
114,DeAndre Liggins,SG,29,NOP,3.0,14.0,-7.7,.266,.000,2.000,0.0,7.2,3.7,0.0,0.0,0.0,51.5,11.8,,-0.1,0.0,-0.1,-0.237,,-11.0,-3.8,-14.8,0.0,2018
115,Damian Lillard,PG,27,POR,4.0,162.0,9.5,.471,.423,.239,1.9,11.2,6.1,16.6,1.5,0.0,16.9,24.9,,-0.2,0.0,-0.2,-0.062,,-1.9,-2.8,-4.7,-0.1,2018
116,Shaun Livingston,PG,32,GSW,21.0,362.0,12.6,.579,.009,.227,3.5,10.4,7.1,12.4,1.0,0.2,11.7,16.9,,0.5,0.4,0.9,0.118,,-2.1,0.3,-1.8,0.0,2018
117,Kevon Looney,C,21,GSW,21.0,387.0,12.1,.529,.028,.292,12.5,12.7,12.6,6.5,1.8,1.8,9.0,10.3,,0.6,0.6,1.2,0.15,,-1.5,0.8,-0.7,0.1,2018
118,Kevin Love,C,29,CLE,21.0,660.0,15.5,.511,.381,.230,8.6,30.6,19.4,8.6,1.2,1.1,11.8,24.3,,0.3,0.7,1.0,0.073,,1.1,-2.0,-0.9,0.2,2018
119,Kyle Lowry,PG,31,TOR,10.0,361.0,19.9,.659,.534,.271,0.7,14.2,7.3,37.0,2.1,0.0,19.0,20.5,,1.1,0.0,1.1,0.15,,4.6,1.1,5.8,0.7,2018
120,Ian Mahinmi,C,31,WAS,6.0,52.0,30.3,.796,.000,.786,9.2,16.0,12.6,3.0,3.8,8.2,5.0,16.8,,0.3,0.1,0.4,0.358,,3.4,5.4,8.8,0.1,2018
121,Thon Maker,C,20,MIL,6.0,130.0,11.2,.531,.714,.250,5.9,14.6,10.5,5.4,0.8,7.6,11.4,13.1,,0.1,0.2,0.2,0.081,,-1.7,0.7,-1.1,0.0,2018
122,Luc Mbah a Moute,PF,31,HOU,9.0,149.0,2.6,.320,.417,.194,2.2,14.3,8.2,2.8,2.0,2.4,13.3,13.6,,-0.4,0.2,-0.2,-0.071,,-5.3,-0.5,-5.8,-0.1,2018
123,Patrick McCaw,SG,22,GSW,6.0,16.0,17.9,.694,.500,1.000,7.2,13.1,10.3,0.0,6.2,0.0,0.0,8.1,,0.0,0.0,0.1,0.263,,-0.6,7.4,6.8,0.0,2018
